,Unnamed: 0,lfnr,krnr,agglvl,name,wkr,regbez,n206pop,n206wb,n206as,n206us,n206gs,n206dnvp,n206dvp,n206z,n206ddp,n206spd,n206uspd,n206kpd,n206bvpx,n206bbb,n206dmpx,n206ndvx,n206x,n245pop,n245wb,n245as,n245us,n245gs,n245dnvp,n245dvfp,n245dvp,n245z,n245ddp,n245spd,n245kpd,n245bvpx,n245wpx,n245dsp,n245uspd,n245x,n24dpop,n24dwb,n24das,n24dus,n24dgs,n24ddnvp,n24dnsfb,n24ddvp,n24dz,n24dddp,n24dspd,n24dkpd,n24dbvpx,n24dwpx,n24ddszx,n24duspd,n24dx,n285pop,n285wb,n285as,n285us,n285gs,n285spd,n285dnvp,n285zx,n285dvp,n285kpd,n285ddpx,n285wp,n285nsda,n285dbpx,n285dlvx,n285vrp,n285x,n309pop,n309wb,n309as,n309us,n309gs,n309spd,n309dnvp,n309zx,n309kpd,n309dvp,n309dstp,n309wp,n309nsda,n309dlvx,n309kvp,n309csvd,n309x,n327pop,n327wb,n327as,n327us,n327gs,n327spd,n327nsda,n327kpd,n327zx,n327dnvp,n327dvp,n327dlvx,n327dstp,n327wp,n327csvd,n327x,n32npop,n32nwb,n32nas,n32nus,n32ngs,n32nnsda,n32nspd,n32nkpd,n32nzx,n32ndnvp,n32ndvp,n32ndstp,n32ncsvd,n32nwp,n32nvb,n32nx,n333pop,n333wb,n333as,n333us,n333gs,n333nsda,n333spd,n333kpd,n333zx,n333kf,n333dvp,n333csvd,n333dbpx,n333dhp,n333dstp,n333x,agg2024,agg2424,agg2428,agg2830,agg3033,agg2833,agg3032,agg3232,agg3233,com,treatment
344,3106,3107,615,GEMEINDEN AB 2000 E.,MILSPE,18,1,,,,,,,,,,,,,,,,,,10734.0,6818.0,5412.0,35.0,5377.0,1067.0,108.0,527.0,228.0,761.0,1374.0,1032.0,0.0,0.0,28.0,131.0,121.0,10734.0,6969.0,5471.0,47.0,5424.0,1074.0,44.0,596.0,250.0,800.0,2092.0,429.0,0.0,54.0,0.0,54.0,31.0,11291.0,7703.0,6058.0,83.0,5975.0,2639.0,793.0,259.0,517.0,507.0,640.0,117.0,61.0,0.0,220.0,87.0,135.0,11291.0,7721.0,6844.0,23.0,6821.0,2072.0,139.0,267.0,948.0,234.0,240.0,185.0,1275.0,95.0,47.0,1231.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11291.0,7815.0,7221.0,64.0,7157.0,3167.0,1389.0,1349.0,312.0,224.0,19.0,612.0,2.0,0.0,83.0,0.0,3107,3107,3107,2963,0,2963,0,0,0,1,0
345,2736,2737,546,GEMEINDEN AB 2000 E.,MINDEN,17,2,25986.0,16858.0,13580.0,38.0,13542.0,1376.0,4898.0,578.0,1594.0,4367.0,705.0,1.0,0.0,0.0,23.0,0.0,0.0,25986.0,18025.0,14740.0,213.0,14527.0,3824.0,1042.0,3538.0,697.0,947.0,3555.0,737.0,0.0,0.0,54.0,69.0,64.0,25986.0,18561.0,15508.0,150.0,15358.0,4282.0,615.0,3991.0,714.0,782.0,4444.0,435.0,0.0,44.0,7.0,17.0,27.0,27139.0,18287.0,14982.0,282.0,14700.0,4919.0,2406.0,675.0,3167.0,557.0,951.0,494.0,301.0,0.0,136.0,255.0,839.0,27139.0,19130.0,16503.0,127.0,16376.0,4709.0,1411.0,728.0,1091.0,2035.0,1271.0,285.0,3721.0,49.0,560.0,429.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27139.0,19798.0,18274.0,162.0,18112.0,8571.0,3952.0,1488.0,761.0,2211.0,640.0,346.0,3.0,6.0,134.0,0.0,2737,2737,2737,2737,2737,2737,0,0,0,1,0
346,4030,4031,757,GEMEINDEN AB 2000 E.,MOERS,23,1,24507.0,12426.0,9540.0,23.0,9517.0,1367.0,1526.0,1280.0,706.0,2128.0,2341.0,7.0,3.0,0.0,0.0,0.0,159.0,24507.0,13665.0,10791.0,193.0,10598.0,2410.0,273.0,1122.0,1548.0,374.0,1514.0,2896.0,0.0,224.0,32.0,72.0,133.0,24507.0,13963.0,10858.0,196.0,10662.0,2410.0,114.0,1353.0,1815.0,605.0,2100.0,1923.0,0.0,130.0,21.0,54.0,137.0,26510.0,15874.0,12868.0,229.0,12639.0,3208.0,2630.0,1988.0,957.0,1780.0,478.0,730.0,208.0,0.0,19.0,373.0,268.0,26510.0,16852.0,15181.0,84.0,15097.0,2606.0,1461.0,2017.0,2837.0,515.0,315.0,346.0,4269.0,70.0,114.0,261.0,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26510.0,17916.0,16641.0,156.0,16485.0,7250.0,2172.0,2694.0,2039.0,2063.0,131.0,98.0,1.0,0.0,37.0,0.0,4031,4031,4031,4031,4031,4031,0,0,0,1,0
347,2449,2450,504,GEMEINDEN AB 2000 E.,HANN. MUENDEN,16,2,11161.0,7340.0,5964.0,12.0,5952.0,524.0,1433.0,140.0,519.0,1776.0,797.0,110.0,645.0,0.0,7.0,1.0,0.0,11161.0,7919.0,7042.0,111.0,6931.0,748.0,978.0,1010.0,270.0,368.0,2528.0,439.0,0.0,463.0,63.0,25.0,39.0,11161.0,8042.0,7169.0,62.0,7107.0,1183.0,239.0,1421.0,181.0,520.0,3137.0,118.0,269.0,0.0,6.0,6.0,27.0,11991.0,8227.0,7259.0,87.0,7172.0,3402.0,567.0,214.0,1191.0,320.0,544.0,446.0,203.0,3.0,199.0,31.0,52.0,12016.0,8472.0,8075.0,43.0,8032.0,3543.0,297.0,237.0,439.0,784.0,489.0,161.0,1411.0,20.0,488.0,136.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12021.0,8701.0,8353.0,72.0,8281.0,3707.0,2775.0,662.0,233.0,585.0,56.0,77.0,0.0,42.0,144.0,0.0,2450,2450,2450,2450,2450,2450,0,0,0,1,0
348,2893,2894,590,GEMEINDEN AB 2000 E.,NEHEIM,18,1,11309.0,6839.0,5766.0,27.0,5739.0,39.0,439.0,3877.0,135.0,895.0,350.0,0.0,4.0,0.0,0.0,0.0,0.0,11309.0,7467.0,6557.0,205.0,6352.0,565.0,69.0,430.0,3879.0,95.0,655.0,348.0,0.0,0.0,20.0,14.0,277.0,11309.0,7348.0,6343.0,129.0,6214.0,485.0,126.0,364.0,4069.0,103.0,819.0,93.0,0.0,102.0,0.0,6.0,47.0,12309.0,7832.0,6182.0,142.0,6040.0,1042.0,304.0,3805.0,294.0,76.0,73.0,219.0,56.0,0.0,10.0,22.0,139.0,12309.0,8284.0,7124.0,53.0,7071.0,729.0,94.0,3971.0,533.0,127.0,142.0,632.0,612.0,1.0,88.0,67.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12309.0,8813.0,7926.0,66.0,7860.0,1548.0,1005.0,672.0,4124.0,453.0,18.0,21.0,1.0,0.0,18.0,0.0,2894,2894,2894,2894,2894,2894,0,0,0,1,0
349,6019,6020,1175,GEMEINDEN AB 2000 E.,NEU-ISENBURG,33,1,11222.0,7297.0,5865.0,23.0,5842.0,249.0,1034.0,349.0,765.0,2511.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,11222.0,7914.0,6301.0,82.0,6219.0,407.0,251.0,537.0,448.0,596.0,2047.0,1319.0,171.0,285.0,0.0,44.0,114.0,11222.0,7906.0,6400.0,162.0,6238.0,419.0,86.0,853.0,428.0,487.0,2542.0,1049.0,151.0,201.0,0.0,7.0,15.0,12432.0,8762.0,5872.0,115.0,5757.0,2354.0,129.0,398.0,654.0,298.0,319.0,373.0,54.0,0.0,77.0,225.0,876.0,12432.0,9170.0,8095.0,72.0,8023.0,2499.0,51.0,427.0,1846.0,645.0,313.0,627.0,1319.0,75.0,19.0,66.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12432.0,9927.0,9121.0,112.0,9009.0,3682.0,2544.0,1718.0,509.0,116.0,269.0,116.0,2.0,0.0,53.0,0.0,6020,6020,6020,6020,6020,6020,0,0,0,1,0
350,5499,4970,1019,GEMEINDEN AB 2000 E.,NEUGERSDORF,28,2,10158.0,6757.0,6174.0,28.0,6146.0,174.0,394.0,21.0,1496.0,2681.0,1295.0,85.0,0.0,0.0,0.0,0.0,0.0,10158.0,7558.0,6545.0,52.0,6493.0,324.0,40.0,714.0,47.0,1614.0,2993.0,535.0,4.0,0.0,90.0,46.0,86.0,10158.0,7638.0,6654.0,50.0,6604.0,397.0,30.0,998.0,94.0,1319.0,3282.0,344.0,0.0,90.0,26.0,6.0,18.0,11165.0,8108.0,6879.0,87.0,6792.0,2939.0,164.0,54.0,582.0,631.0,821.0,772.0,21.0,6.0,28.0,553.0,221.0,11165.0,8293.0,7256.0,67.0,7189.0,3320.0,80.0,69.0,604.0,483.0,503.0,786.0,737.0,27.0,32.0,217.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11165.0,8373.0,7544.0,93.0,7451.0,2569.0,2395.0,1435.0,131.0,366.0,279.0,165.0,12.0,0.0,92.0,7.0,4970,4970,4970,4970,4970,4970,0,0,0,1,0
351,1195,1196,268,GEMEINDEN AB 2000 E.,NEUHALDENSLEBEN,10,1,9742.0,6497.0,5870.0,6.0,5864.0,421.0,904.0,30.0,1365.0,2435.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,9742.0,7066.0,6324.0,61.0,6263.0,1256.0,189.0,1167.0,62.0,514.0,2059.0,493.0,0.0,417.0,64.0,18.0,24.0,9742.0,7152.0,6293.0,79.0,6214.0,1161.0,88.0,833.0,87.0,591.0,2356.0,291.0,0.0,741.0,23.0,0.0,43.0,10882.0,7554.0,6798.0,99.0,6699.0,3040.0,764.0,77.0,949.0,430.0,356.0,601.0,123.0,8.0,14.0,209.0,128.0,10996.0,8109.0,7328.0,33.0,7295.0,2875.0,444.0,97.0,616.0,624.0,248.0,544.0,1499.0,41.0,62.0,53.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10996.0,8338.0,7769.0,66.0,7703.0,3717.0,2362.0,670.0,116.0,697.0,87.0,26.0,0.0,1.0,27.0,0.0,1196,1196,1196,1196,1196,1196,0,0,0,1,0
352,338,339,97,GEMEINDEN AB 2000 E.,NEURUPPIN,4,2,17215.0,10386.0,9148.0,33.0,9115.0,1421.0,2499.0,138.0,1169.0,1808.0,1999.0,0.0,0.0,81.0,0.0,0.0,0.0,17215.0,10774.0,9088.0,229.0,8859.0,3885.0,234.0,918.0,162.0,385.0,1850.0,373.0,130.0,612.0,119.0,96.0,95.0,17215.0,10921.0,9104.0,125.0,8979.0,3440.0,103.0,1033.0,170.0,507.0,2586.0,183.0,0.0,861.0,27.0,13.0,56.0,18205.0,11708.0,9736.0,179.0,9557.0,3487.0,2318.0,150.0,1090.0,410.0,475.0,962.0,147.0,4.0,20.0,370.0,124.0,18705.0,12784.0,10961.0,69.0,10892.0,3530.0,2112.0,178.0,580.0,608.0,322.0,416.0,2744.0,13.0,58.0,231.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18705.0,13424.0,12056.0,131.0,11925.0,5959.0,2545.0,798.0,278.0,2032.0,178.0,65.0,3.0,0.0,64.0,3.0,339,339,339,339,339,339,0,0,0,1,0
353,885,886,208,GEMEINDEN AB 2000 E.,NEUSALZ A. D. O.,8,1,12986.0,8726.0,7343.0,11.0,7332.0,660.0,1120.0,840.0,860.0,2870.0,899.0,83.0,0.0,0.0,0.0,0.0,0.0,12986.0,9257.0,7908.0,91.0,7817.0,1704.0,135.0,614.0,865.0,553.0,2788.0,461.0,0.0,592.0,57.0,0.0,48.0,12986.0,9209.0,8248.0,132.0,8116.0,1835.0,128.0,568.0,996.0,502.0,3210.0,183.0,0.0,634.0,32.0,13.0,15.0,14166.0,9682.0,7791.0,105.0,7686.0,3651.0,1270.0,885.0,441.0,171.0,503.0,568.0,71.0,1.0,4.0,55.0,66.0,16328.0,11115.0,10010.0,58.0,9952.0,3818.0,522.0,1056.0,380.0,290.0,185.0,755.0,2012.0,53.0,57.0,804.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16335.0,11740.0,10833.0,120.0,10713.0,4929.0,3103.0,731.0,951.0,685.0,55.0,204.0,3.0,0.0,52.0,0.0,886,886,886,886,918,918,0,0,0,1,0
354,660,661,165,GEMEINDEN AB 2000 E.,NEUSTETTIN,6,2,13264.0,8885.0,7026.0,8.0,7018.0,2357.0,1344.0,130.0,274.0,2405.0,496.0,3.0,0.0,0.0,0.0,0.0,9.0,13264.0,9303.0,7676.0,68.0,7608.0,3503.0,1591.0,240.0,132.0,160.0,1367.0,491.0,0.0,28.0,40.0,0.0,56.0,13264.0,9304.0,7710.0,51.0,7659.0,3469.0,956.0,437.0,147.0,205.0,2052.0,283.0,0.0,22.0,17.0,0.0,71.0,15487.0,9601.0,7784.0,67.0,7717.0,2631.0,3200.0,155.0,525.0,175.0,215.0,259.0,46.0,2.0,2.0,117.0,390.0,15501.0,10016.0,8851.0,41.0,8810.0,2713.0,1822.0,138.0,300.0,248.0,179.0,379.0,2788.0,8.0,40.0,165.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15501.0,10715.0,9993.0,77.0,9916.0,4876.0,2484.0,530.0,134.0,1691.0,98.0,59.0,5.0,0.0,35.0,4.0,661,661,661,661,661,661,0,0,0,1,0
355,3720,3721,712,GEMEINDEN AB 2000 E.,NEUWIED,21,1,18676.0,11618.0,9260.0,25.0,9235.0,408.0,2972.0,2224.0,620.0,1417.0,1587.0,0.0,7.0,0.0,0.0,0.0,0.0,18676.0,12911.0,9683.0,108.0,9575.0,774.0,71.0,2387.0,2387.0,477.0,1671.0,1069.0,0.0,648.0,63.0,0.0,28.0,18676.0,12844.0,9951.0,131.0,9820.0,813.0,0.0,2362.0,2531.0,508.0,2308.0,632.0,1.0,601.0,21.0,0.0,43.0,20322.0,13626.0,10187.0,164.0,10023.0,2326.0,859.0,2371.0,2040.0,596.0,313.0,711.0,668.0,2.0,2.0,89.0,46.0,20322.0,14206.0,12158.0,69.0,12089.0,2373.0,527.0,2398.0,1440.0,1709.0,282.0,606.0,2389.0,39.0,137.0,0.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20322.0,14666.0,13444.0,87.0,13357.0,5120.0,2269.0,1387.0,2562.0,1337.0,493.0,110.0,4.0,0.0,75.0,0.0,3721,3721,3721,3721,3721,3721,0,0,0,1,0
356,1274,1275,279,GEMEINDEN AB 2000 E.,NIENBURG,10,2,5241.0,3387.0,2827.0,37.0,2790.0,139.0,498.0,3.0,257.0,1183.0,701.0,4.0,0.0,0.0,0.0,5.0,0.0,5241.0,3723.0,3040.0,4.0,3036.0,234.0,53.0,662.0,3.0,144.0,1128.0,506.0,0.0,252.0,23.0,17.0,14.0,5241.0,3687.0,3128.0,6.0,3122.0,179.0,32.0,684.0,5.0,115.0,1465.0,328.0,0.0,306.0,5.0,0.0,3.0,5564.0,3804.0,3266.0,28.0,3238.0,1640.0,105.0,14.0,365.0,377.0,85.0,551.0,4.0,4.0,8.0,31.0,54.0,5564.0,3950.0,3496.0,25.0,3471.0,1649.0,46.0,10.0,521.0,246.0,73.0,525.0,287.0,65.0,17.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5564.0,3904.0,3670.0,22.0,3648.0,1444.0,1128.0,864.0,24.0,160.0,18.0,1.0,0.0,0.0,9.0,0.0,1275,1275,1275,1275,1275,1275,0,0,0,1,0
357,2024,2025,411,GEMEINDEN AB 2000 E.,NORDEN,14,2,10290.0,6118.0,4601.0,10.0,4591.0,551.0,1192.0,80.0,697.0,773.0,931.0,16.0,351.0,0.0,0.0,0.0,0.0,10290.0,6390.0,4664.0,85.0,4579.0,556.0,1177.0,548.0,64.0,254.0,683.0,427.0,0.0,111.0,11.0,9.0,739.0,10290.0,6556.0,5143.0,63.0,5080.0,628.0,1228.0,828.0,74.0,381.0,1288.0,219.0,63.0,0.0,4.0,0.0,367.0,11025.0,6872.0,4870.0,101.0,4769.0,1470.0,491.0,74.0,708.0,328.0,481.0,163.0,833.0,2.0,48.0,66.0,105.0,11025.0,7279.0,5975.0,21.0,5954.0,1781.0,309.0,53.0,622.0,379.0,375.0,114.0,1718.0,11.0,93.0,417.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11025.0,7826.0,7050.0,54.0,6996.0,3171.0,1847.0,958.0,74.0,669.0,78.0,46.0,0.0,6.0,147.0,0.0,2025,2025,2025,2025,2025,2025,0,0,0,1,0
358,1970,1971,398,GEMEINDEN AB 2000 E.,NORDHORN,14,1,2470.0,1266.0,1014.0,1.0,1013.0,83.0,188.0,265.0,207.0,233.0,18.0,6.0,11.0,0.0,0.0,0.0,2.0,6331.0,3676.0,2644.0,64.0,2580.0,444.0,69.0,304.0,577.0,137.0,725.0,146.0,0.0,44.0,24.0,5.0,105.0,6331.0,3765.0,2883.0,57.0,2826.0,419.0,70.0,446.0,638.0,133.0,948.0,123.0,14.0,0.0,4.0,0.0,31.0,8174.0,6202.0,4194.0,168.0,4026.0,1210.0,293.0,1141.0,545.0,327.0,159.0,86.0,69.0,13.0,118.0,18.0,47.0,12728.0,9693.0,8494.0,33.0,8461.0,1398.0,229.0,2041.0,949.0,279.0,152.0,201.0,1296.0,61.0,57.0,1736.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12728.0,11245.0,10029.0,92.0,9937.0,4198.0,1131.0,1290.0,2421.0,386.0,40.0,445.0,1.0,6.0,19.0,0.0,1971,1971,1971,1975,1971,1975,0,0,0,1,0
359,789,790,193,GEMEINDEN AB 2000 E.,OELS,7,1,13725.0,7819.0,6661.0,114.0,6547.0,1526.0,867.0,600.0,448.0,2180.0,501.0,0.0,0.0,0.0,425.0,0.0,0.0,13725.0,8988.0,7234.0,102.0,7132.0,2543.0,429.0,538.0,556.0,125.0,2166.0,150.0,16.0,192.0,389.0,0.0,28.0,13725.0,9005.0,7668.0,129.0,7539.0,2784.0,125.0,547.0,673.0,193.0,2609.0,107.0,0.0,265.0,192.0,0.0,44.0,14465.0,10054.0,7800.0,104.0,7696.0,2859.0,2345.0,708.0,515.0,304.0,258.0,406.0,25.0,3.0,1.0,91.0,181.0,14806.0,9809.0,8858.0,56.0,8802.0,2889.0,866.0,734.0,645.0,237.0,272.0,269.0,2562.0,32.0,47.0,177.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14806.0,10457.0,9927.0,100.0,9827.0,5447.0,1907.0,603.0,712.0,966.0,90.0,47.0,1.0,0.0,54.0,0.0,790,790,790,790,790,790,0,0,0,1,0
360,5784,5255,1052,GEMEINDEN AB 2000 E.,OELSNITZ I. VOGTLD.,30,2,16004.0,9186.0,8189.0,30.0,8159.0,1520.0,1544.0,27.0,196.0,635.0,2536.0,1701.0,0.0,0.0,0.0,0.0,0.0,16004.0,10526.0,9543.0,57.0,9486.0,906.0,853.0,837.0,44.0,374.0,1716.0,3091.0,11.0,1540.0,34.0,28.0,52.0,16004.0,10750.0,9765.0,86.0,9679.0,1168.0,606.0,1033.0,85.0,351.0,2167.0,2820.0,0.0,1226.0,77.0,42.0,104.0,17038.0,11212.0,10015.0,155.0,9860.0,2549.0,645.0,59.0,979.0,2534.0,250.0,1693.0,127.0,0.0,61.0,801.0,162.0,17038.0,11613.0,11010.0,123.0,10887.0,2507.0,280.0,58.0,2985.0,339.0,141.0,1660.0,2142.0,35.0,49.0,251.0,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17038.0,11848.0,11149.0,127.0,11022.0,5188.0,1918.0,2931.0,76.0,620.0,110.0,115.0,2.0,0.0,50.0,12.0,5255,5255,5255,5255,5255,5255,0,0,0,1,0
361,5754,5225,1048,GEMEINDEN AB 2000 E.,OELSNITZ (ERZGEB.),30,1,15745.0,9211.0,7717.0,16.0,7701.0,1057.0,632.0,150.0,282.0,3350.0,217.0,2013.0,0.0,0.0,0.0,0.0,0.0,15745.0,10375.0,8578.0,43.0,8535.0,606.0,618.0,459.0,152.0,203.0,2138.0,3165.0,5.0,1135.0,24.0,21.0,9.0,15745.0,10449.0,8376.0,58.0,8318.0,768.0,337.0,436.0,195.0,451.0,2864.0,2080.0,0.0,1097.0,49.0,9.0,32.0,18266.0,11533.0,9312.0,88.0,9224.0,2611.0,506.0,217.0,899.0,2493.0,270.0,979.0,601.0,0.0,166.0,248.0,234.0,18266.0,11747.0,10518.0,75.0,10443.0,2554.0,500.0,193.0,2872.0,273.0,135.0,674.0,2606.0,112.0,24.0,306.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18266.0,12494.0,11783.0,89.0,11694.0,5139.0,2271.0,3215.0,258.0,546.0,48.0,186.0,2.0,0.0,22.0,7.0,5225,5225,5225,5225,5225,5225,0,0,0,1,0
362,2623,2624,533,GEMEINDEN AB 2000 E.,OER-ERKENSCHWICK,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15036.0,7736.0,6584.0,101.0,6483.0,1710.0,247.0,1251.0,461.0,1848.0,89.0,564.0,86.0,0.0,12.0,24.0,191.0,15036.0,8508.0,7404.0,98.0,7306.0,1441.0,343.0,1406.0,2432.0,520.0,34.0,346.0,505.0,29.0,8.0,134.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15036.0,8709.0,7929.0,100.0,7829.0,1992.0,1476.0,1932.0,1812.0,371.0,181.0,57.0,1.0,0.0,7.0,0.0,0,0,2617,2624,2624,2624,0,0,0,1,0
363,6021,6022,1175,GEMEINDEN AB 2000 E.,OFFENBACH,33,1,75380.0,47139.0,37525.0,126.0,37399.0,2796.0,4509.0,4428.0,3621.0,13462.0,7642.0,941.0,0.0,0.0,0.0,0.0,0.0,75380.0,52073.0,41133.0,282.0,40851.0,3078.0,1541.0,4114.0,5113.0,2826.0,12929.0,8397.0,50.0,1741.0,0.0,337.0,725.0,75380.0,52352.0,42582.0,831.0,41751.0,3953.0,408.0,4712.0,5579.0,3632.0,15513.0,6403.0,50.0,1407.0,0.0,64.0,30.0,79362.0,56398.0,41915.0,265.0,41650.0,11345.0,1278.0,5019.0,4475.0,13350.0,2138.0,1091.0,514.0,0.0,40.0,1431.0,969.0,79362.0,58162.0,49156.0,413.0,48743.0,15747.0,860.0,5392.0,10658.0,4099.0,2203.0,2138.0,5792.0,39.0,135.0,905.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79362.0,59925.0,56128.0,438.0,55690.0,17838.0,16933.0,10317.0,6402.0,1541.0,1054.0,890.0,14.0,0.0,701.0,0.0,6022,6022,6022,6022,6022,6022,0,0,0,1,0
364,5222,5753,1147,GEMEINDEN AB 2000 E.,OFFENBURG,32,2,16246.0,9762.0,7820.0,45.0,7775.0,391.0,349.0,3344.0,1411.0,1064.0,1095.0,121.0,0.0,0.0,0.0,0.0,0.0,16246.0,10899.0,7641.0,110.0,7531.0,524.0,161.0,473.0,3263.0,1469.0,792.0,669.0,8.0,65.0,0.0,71.0,36.0,16246.0,11233.0,8460.0,102.0,8358.0,500.0,135.0,636.0,3433.0,1968.0,1168.0,331.0,2.0,67.0,0.0,70.0,48.0,16613.0,12243.0,7855.0,240.0,7615.0,1357.0,648.0,2796.0,564.0,468.0,1143.0,211.0,124.0,5.0,6.0,99.0,194.0,16613.0,12659.0,10365.0,159.0,10206.0,1279.0,371.0,3063.0,1012.0,0.0,1166.0,792.0,2114.0,3.0,51.0,237.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16613.0,13243.0,11444.0,107.0,11337.0,4765.0,983.0,1193.0,3215.0,529.0,143.0,158.0,1.0,0.0,346.0,4.0,5753,5753,5753,5753,5753,5753,0,0,0,1,0
365,793,794,194,GEMEINDEN AB 2000 E.,OHLAU,7,1,10203.0,6177.0,5104.0,7.0,5097.0,815.0,613.0,814.0,596.0,1956.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,10418.0,6625.0,5900.0,134.0,5766.0,1964.0,71.0,317.0,757.0,181.0,1865.0,383.0,7.0,81.0,132.0,0.0,8.0,10418.0,6866.0,6010.0,80.0,5930.0,1779.0,125.0,524.0,810.0,201.0,2068.0,299.0,0.0,73.0,37.0,0.0,14.0,11397.0,7288.0,6219.0,84.0,6135.0,2397.0,893.0,622.0,344.0,452.0,164.0,822.0,85.0,29.0,4.0,135.0,188.0,11412.0,7523.0,6721.0,33.0,6688.0,2194.0,406.0,646.0,739.0,131.0,84.0,293.0,2008.0,14.0,13.0,125.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11412.0,7842.0,7319.0,31.0,7288.0,3477.0,2017.0,693.0,625.0,401.0,16.0,34.0,0.0,0.0,25.0,0.0,794,794,794,794,719,719,0,0,0,1,0
366,5740,5211,1046,GEMEINDEN AB 2000 E.,OLBERNHAU,30,1,9591.0,5635.0,4804.0,9.0,4795.0,976.0,894.0,2.0,292.0,1420.0,1020.0,191.0,0.0,0.0,0.0,0.0,0.0,9591.0,5954.0,5093.0,24.0,5069.0,1299.0,162.0,690.0,1.0,288.0,1753.0,698.0,5.0,141.0,19.0,7.0,6.0,9591.0,6068.0,5205.0,32.0,5173.0,1183.0,60.0,911.0,13.0,304.0,1955.0,424.0,0.0,286.0,24.0,3.0,10.0,10004.0,6542.0,5248.0,41.0,5207.0,2243.0,709.0,8.0,862.0,329.0,255.0,473.0,111.0,0.0,21.0,47.0,149.0,10004.0,6841.0,6229.0,39.0,6190.0,2652.0,295.0,26.0,375.0,468.0,209.0,459.0,1428.0,17.0,55.0,115.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10004.0,6929.0,6398.0,47.0,6351.0,3171.0,1920.0,749.0,10.0,382.0,49.0,46.0,1.0,0.0,21.0,2.0,5211,5211,5211,5211,5211,5211,0,0,0,1,0
367,3884,3885,740,GEMEINDEN AB 2000 E.,OPLADEN,22,1,12247.0,7247.0,6173.0,17.0,6156.0,128.0,797.0,2375.0,505.0,705.0,1545.0,55.0,46.0,0.0,0.0,0.0,0.0,12247.0,8083.0,6463.0,166.0,6297.0,362.0,288.0,871.0,1496.0,224.0,545.0,1500.0,0.0,247.0,0.0,29.0,735.0,12247.0,8171.0,6412.0,100.0,6312.0,387.0,118.0,770.0,1782.0,194.0,710.0,1174.0,0.0,369.0,0.0,22.0,786.0,13225.0,8642.0,6406.0,107.0,6299.0,792.0,482.0,1512.0,647.0,1265.0,148.0,457.0,139.0,0.0,0.0,175.0,682.0,17660.0,12083.0,10029.0,67.0,9962.0,751.0,500.0,2760.0,2224.0,452.0,246.0,675.0,1211.0,16.0,50.0,355.0,722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17660.0,12845.0,11494.0,148.0,11346.0,3898.0,763.0,2301.0,3204.0,726.0,230.0,183.0,0.0,0.0,26.0,15.0,3885,3885,3885,3871,0,3871,0,0,0,1,0
