,Unnamed: 0,lfnr,krnr,agglvl,name,wkr,regbez,agg2833k,agg2833v,krnrv,c25wohn,c25lselb,c25lgewb,c25langs,c25larb,c25lmith,c25iselb,c25igewb,c25iangs,c25iarb,c25imith,c25hselb,c25hangs,c25harb,c25hmith,c25vselb,c25vangs,c25varb,c25vmith,c25gselb,c25ggewb,c25gangs,c25garb,c25gmith,c25dselb,c25dgewb,c25dangs,c25darb,c25dmith,c25dhaus,c25bland,c25bwerk,c25bhand,c25bverw,c25bgsun,c25bhaus,c25selb,c25hsgew,c25anges,c25arbei,c25mith,c25berwt,c25bbrlo,c25pop,c25prot,c25kath,c25juden,c33pop1,c33erwp,c33werwp,c33erwtt,c33erlos,c33brlos,c33aohb,c33waohb,c33land,c33indu,c33hndl,c33dnst,c33haus,c33selb,c33mith,c33beamt,c33angs,c33arbei,c33hsang,c33eloan,c33eloar,c33eloha,c33pop2,c33lv,rwz1,rwz2a,rwz2b,rwz2c,rwz2d,rwz3,rwz4a,rwz4b,rwz4c,rwz5,rwz6,rwz7,rwz8a,rwz8b,rwz8c,rwz8d,rwz9,rwz10a,rwz10b,rwz10c,rwz11,alos30d,alu30d,kru30d,we30d,alos31d,alu31d,kru31d,we31d,alos32d,alu32d,kru32d,we32d,com,treatment
379,1337,1338,289,GEMEINDEN AB 2000 E.,EILENBURG,11,1,1338,1338,289,18172.0,140.0,0.0,30.0,216.0,96.0,1511.0,68.0,1201.0,9050.0,63.0,783.0,1138.0,616.0,111.0,103.0,497.0,72.0,0.0,108.0,0.0,40.0,50.0,7.0,0.0,0.0,20.0,237.0,0.0,312.0,482.0,11825.0,2648.0,672.0,205.0,569.0,2645.0,68.0,2926.0,10241.0,277.0,16401.0,1771.0,18172.0,15919.0,427.0,35.0,19608.0,8628.0,2224.0,5928.0,2700.0,2033.0,8947.0,6707.0,374.0,3340.0,1369.0,554.0,291.0,1098.0,359.0,398.0,845.0,2943.0,285.0,260.0,2375.0,65.0,19608.0,714.0,18172.0,7692.0,5148.0,121.0,557.0,5045.0,444.0,504.0,52.0,19696.0,18259.0,165950.0,200.0,492.0,274.0,34.0,18.0,4392.0,272.0,381.0,581.0,,,,,,,,,,,,,1,0
380,4812,5343,1063,GEMEINDEN AB 2000 E.,EBINGEN,31,1,5343,5343,1063,12128.0,135.0,0.0,15.0,108.0,151.0,1427.0,174.0,1016.0,6127.0,95.0,666.0,462.0,175.0,153.0,69.0,309.0,33.0,0.0,84.0,0.0,38.0,29.0,3.0,0.0,0.0,0.0,93.0,0.0,238.0,409.0,8665.0,1456.0,411.0,154.0,331.0,2381.0,174.0,1840.0,6565.0,402.0,11426.0,702.0,12128.0,9253.0,2570.0,2.0,14218.0,8005.0,3398.0,7258.0,747.0,916.0,5297.0,3671.0,239.0,5148.0,1107.0,466.0,298.0,954.0,380.0,249.0,967.0,4411.0,297.0,99.0,637.0,11.0,14218.0,366.0,12128.0,9899.0,9696.0,0.0,0.0,3080.0,134.0,763.0,103.0,14416.0,12445.0,113605.0,226.0,535.0,225.0,14.0,5.0,2706.0,280.0,94.0,199.0,,,,,,,,,,,,,1,0
381,248,249,88,stadtkreise,EBERSWALDE,4,2,249,249,88,29571.0,102.0,0.0,51.0,277.0,160.0,1658.0,101.0,1975.0,9006.0,110.0,1449.0,2399.0,3929.0,243.0,258.0,992.0,103.0,2.0,286.0,0.0,606.0,239.0,5.0,0.0,0.0,31.0,112.0,0.0,716.0,590.0,12749.0,8020.0,1355.0,1136.0,859.0,3753.0,101.0,6054.0,13666.0,520.0,24709.0,4862.0,29592.0,26444.0,1432.0,270.0,31369.0,12956.0,3598.0,9746.0,3210.0,5206.0,13207.0,10230.0,284.0,3862.0,3493.0,1545.0,562.0,1577.0,435.0,1118.0,2032.0,4031.0,553.0,519.0,2552.0,139.0,31369.0,669.0,29571.0,6084.0,2997.0,846.0,2456.0,8354.0,605.0,345.0,50.0,30061.0,28490.0,263800.0,177.0,488.0,299.0,36.0,20.0,7159.0,572.0,623.0,991.0,2027.0,1221.0,401.0,405.0,2320.0,663.0,758.0,899.0,2627.0,253.0,777.0,1597.0,1,0
382,5299,5830,1156,GEMEINDEN AB 2000 E.,DURLACH,32,3,5830,5830,1156,18016.0,488.0,0.0,106.0,166.0,474.0,1169.0,14.0,1706.0,7820.0,62.0,718.0,1330.0,760.0,145.0,168.0,854.0,69.0,1.0,119.0,0.0,84.0,80.0,1.0,0.0,0.0,0.0,90.0,0.0,350.0,1234.0,10757.0,2953.0,1092.0,284.0,440.0,2662.0,14.0,4080.0,8985.0,683.0,16760.0,1256.0,18016.0,13031.0,4172.0,60.0,18658.0,8511.0,2397.0,5928.0,2583.0,1473.0,8674.0,6525.0,672.0,2813.0,1415.0,721.0,307.0,1094.0,454.0,485.0,1211.0,2386.0,298.0,376.0,2142.0,65.0,18658.0,1052.0,18016.0,7946.0,5667.0,57.0,233.0,4761.0,438.0,507.0,55.0,18832.0,18200.0,167990.0,154.0,517.0,303.0,26.0,13.0,4271.0,252.0,238.0,357.0,,,,,,,,,,,,,1,0
383,3912,3913,744,stadtkreise,DUISBURG,23,1,3914,3914,744,272798.0,314.0,0.0,109.0,664.0,119.0,11618.0,220.0,25313.0,130276.0,549.0,13115.0,25757.0,21857.0,1602.0,1260.0,9388.0,1321.0,7.0,1577.0,0.0,1184.0,1647.0,27.0,1.0,0.0,502.0,1804.0,0.0,7468.0,1206.0,167756.0,62331.0,11976.0,4435.0,9775.0,27885.0,220.0,62253.0,157569.0,2304.0,257479.0,15319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272798.0,7955.0,5639.0,48.0,193.0,62367.0,501.0,425.0,74.0,239109.0,271629.0,2442370.0,91.0,412.0,418.0,79.0,44.0,51762.0,4363.0,6242.0,2954.0,,,,,,,,,,,,,1,0
384,3800,3801,730,stadtkreise,DUESSELDORF,22,1,3801,3801,730,432633.0,1849.0,0.0,284.0,1973.0,1226.0,27189.0,902.0,40489.0,158747.0,1293.0,28564.0,46546.0,30821.0,3270.0,4872.0,21879.0,2320.0,62.0,3006.0,0.0,3671.0,3795.0,75.0,16.0,1.0,582.0,1874.0,0.0,13898.0,5332.0,227718.0,109201.0,29133.0,10547.0,16370.0,65496.0,903.0,113451.0,199530.0,5926.0,398301.0,34332.0,464543.0,137928.0,294819.0,5204.0,498600.0,236643.0,68257.0,172020.0,64623.0,42907.0,219050.0,168282.0,4072.0,73537.0,55985.0,26312.0,12114.0,27929.0,7196.0,12862.0,45574.0,66775.0,11684.0,14398.0,48414.0,1811.0,498600.0,7368.0,432633.0,5877.0,2788.0,518.0,1479.0,110468.0,561.0,360.0,79.0,408799.0,426699.0,3933005.0,122.0,442.0,366.0,70.0,49.0,92525.0,8380.0,9563.0,7847.0,35677.0,17313.0,8144.0,10220.0,49174.0,13075.0,17789.0,18310.0,53407.0,8135.0,16792.0,28480.0,1,0
385,3595,3596,696,GEMEINDEN AB 2000 E.,DUEREN,20,2,3596,3596,696,37176.0,197.0,0.0,61.0,333.0,74.0,3346.0,47.0,3176.0,10425.0,102.0,2499.0,3952.0,2567.0,225.0,300.0,1871.0,347.0,3.0,317.0,0.0,514.0,315.0,5.0,13.0,2.0,142.0,662.0,0.0,1254.0,665.0,17049.0,9243.0,2521.0,1151.0,2071.0,6672.0,49.0,9716.0,14649.0,409.0,32700.0,4476.0,37176.0,3912.0,32492.0,330.0,40880.0,17473.0,5175.0,12848.0,4625.0,4164.0,19243.0,14211.0,393.0,5524.0,3821.0,1991.0,1119.0,2507.0,689.0,1208.0,3057.0,4327.0,1060.0,779.0,3738.0,108.0,40880.0,926.0,37176.0,9363.0,8235.0,15.0,101.0,8800.0,427.0,455.0,118.0,37029.0,35931.0,324380.0,167.0,462.0,313.0,58.0,33.0,7814.0,396.0,590.0,685.0,2301.0,678.0,283.0,1340.0,3213.0,755.0,673.0,1785.0,3711.0,331.0,530.0,2850.0,1,0
386,3998,3999,753,GEMEINDEN AB 2000 E.,DUELKEN,23,1,3999,3999,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15280.0,1064.0,13862.0,86.0,15935.0,7634.0,2669.0,5275.0,2359.0,1156.0,7145.0,5151.0,788.0,2889.0,992.0,400.0,206.0,1029.0,671.0,201.0,669.0,2504.0,201.0,224.0,2116.0,19.0,15935.0,1118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
387,5354,4825,999,stadtkreise,DRESDEN,28,1,4825,4825,999,619157.0,1433.0,0.0,612.0,3829.0,716.0,40752.0,3921.0,47964.0,195302.0,2418.0,41268.0,83108.0,32268.0,5436.0,8535.0,41576.0,3764.0,73.0,4894.0,0.0,6360.0,4943.0,129.0,48.0,0.0,435.0,2537.0,0.0,17938.0,6590.0,286436.0,162080.0,53948.0,16326.0,20958.0,96930.0,3921.0,180055.0,242643.0,8772.0,546338.0,72819.0,619157.0,541993.0,34482.0,5120.0,642143.0,328983.0,120871.0,241001.0,87982.0,75548.0,237612.0,181611.0,3913.0,99511.0,85581.0,38474.0,13522.0,43545.0,8517.0,25587.0,55484.0,94958.0,12910.0,19280.0,66070.0,2632.0,642143.0,7975.0,619157.0,4295.0,1465.0,1936.0,4038.0,175255.0,467.0,466.0,67.0,693737.0,615121.0,5739845.0,177.0,560.0,247.0,16.0,10.0,137434.0,20514.0,17307.0,24012.0,53336.0,23864.0,14076.0,15396.0,68946.0,16861.0,19244.0,32841.0,70409.0,8672.0,15802.0,45935.0,1,0
388,2949,2950,596,stadtkreise,DORTMUND,18,1,2950,2950,596,321743.0,507.0,0.0,148.0,912.0,209.0,13982.0,376.0,24614.0,148490.0,442.0,17780.0,30195.0,23711.0,1281.0,2020.0,12432.0,1657.0,21.0,1839.0,0.0,1921.0,2008.0,31.0,43.0,10.0,938.0,3964.0,0.0,8854.0,1776.0,187528.0,72967.0,16130.0,5799.0,13799.0,36171.0,386.0,70248.0,180742.0,1984.0,297999.0,23744.0,525837.0,280439.0,212288.0,4424.0,540875.0,228095.0,52767.0,152195.0,75900.0,47939.0,264841.0,197507.0,5991.0,74991.0,43010.0,18009.0,10194.0,20297.0,6875.0,11205.0,30404.0,73443.0,9971.0,10220.0,63181.0,2499.0,540875.0,9537.0,321743.0,5858.0,3042.0,261.0,747.0,74957.0,613.0,322.0,65.0,266184.0,321915.0,2917470.0,88.0,366.0,422.0,124.0,84.0,60485.0,5797.0,8675.0,4168.0,47700.0,25124.0,7662.0,14914.0,66739.0,15342.0,20862.0,30535.0,69629.0,4840.0,13745.0,51044.0,1,0
389,5553,5024,1027,stadtkreise,DOEBELN,29,1,5024,5024,1027,22508.0,88.0,0.0,12.0,159.0,84.0,2262.0,519.0,1667.0,9172.0,153.0,1178.0,1591.0,674.0,251.0,179.0,1571.0,39.0,2.0,184.0,0.0,78.0,88.0,5.0,0.0,0.0,1.0,61.0,0.0,535.0,343.0,13254.0,3694.0,1791.0,355.0,597.0,3891.0,519.0,4920.0,10193.0,495.0,20034.0,2474.0,22508.0,20950.0,393.0,31.0,24714.0,12419.0,4264.0,9607.0,2812.0,2348.0,9947.0,7220.0,328.0,5450.0,2025.0,1314.0,490.0,1606.0,317.0,1015.0,1592.0,4600.0,477.0,332.0,2423.0,57.0,24714.0,633.0,22508.0,6587.0,3962.0,214.0,764.0,6223.0,465.0,465.0,70.0,24555.0,22388.0,204200.0,211.0,503.0,252.0,34.0,18.0,5327.0,524.0,372.0,753.0,1556.0,715.0,567.0,274.0,2522.0,976.0,694.0,852.0,2635.0,273.0,833.0,1529.0,1,0
390,3906,3907,743,GEMEINDEN AB 2000 E.,DINSLAKEN,23,1,3907,3907,743,25075.0,422.0,0.0,44.0,238.0,697.0,897.0,0.0,1754.0,15430.0,57.0,925.0,795.0,403.0,153.0,124.0,722.0,99.0,0.0,157.0,0.0,70.0,79.0,4.0,0.0,0.0,1.0,122.0,0.0,417.0,1401.0,18138.0,2276.0,945.0,310.0,540.0,2525.0,0.0,3386.0,16371.0,911.0,23610.0,1465.0,25075.0,12377.0,10422.0,239.0,26284.0,10363.0,2187.0,7088.0,3275.0,1851.0,14070.0,9985.0,982.0,3821.0,1113.0,773.0,399.0,1041.0,845.0,377.0,893.0,3537.0,395.0,219.0,2965.0,91.0,26284.0,1499.0,25075.0,9782.0,9204.0,3.0,24.0,5104.0,435.0,471.0,94.0,20906.0,24513.0,215375.0,74.0,385.0,464.0,77.0,36.0,4275.0,283.0,546.0,133.0,1881.0,1045.0,240.0,596.0,2720.0,916.0,883.0,921.0,2784.0,149.0,726.0,1909.0,1,0
391,498,499,127,GEMEINDEN AB 2000 E.,DEUTSCH-KRONE,5,2,499,499,127,10579.0,376.0,0.0,57.0,790.0,230.0,853.0,6.0,276.0,2434.0,35.0,454.0,832.0,532.0,59.0,135.0,1198.0,59.0,1.0,79.0,0.0,54.0,41.0,2.0,0.0,0.0,14.0,83.0,0.0,391.0,1453.0,3598.0,1877.0,1393.0,176.0,488.0,1897.0,6.0,2431.0,3939.0,327.0,8985.0,1594.0,10577.0,5727.0,4526.0,240.0,10762.0,4723.0,1449.0,4104.0,619.0,1163.0,4876.0,3435.0,875.0,953.0,893.0,1091.0,292.0,687.0,434.0,726.0,668.0,1307.0,282.0,81.0,517.0,21.0,10762.0,1560.0,10577.0,9023.0,7440.0,65.0,350.0,2335.0,566.0,356.0,78.0,8269.0,9600.0,86880.0,143.0,361.0,318.0,178.0,148.0,1982.0,212.0,141.0,254.0,,,,,,,,,,,,,1,0
392,154,155,46,GEMEINDEN AB 2000 E.,DEUTSCH-EYLAU,1,4,155,155,46,11242.0,142.0,0.0,9.0,296.0,96.0,853.0,1.0,306.0,2283.0,34.0,595.0,1145.0,955.0,87.0,136.0,1867.0,185.0,5.0,88.0,0.0,34.0,38.0,2.0,2.0,0.0,62.0,233.0,0.0,342.0,543.0,3476.0,2782.0,2193.0,162.0,639.0,1816.0,1.0,3423.0,3990.0,224.0,9795.0,1447.0,11286.0,9284.0,1598.0,110.0,12836.0,5227.0,1236.0,4405.0,822.0,1234.0,6375.0,4505.0,349.0,1402.0,1072.0,1327.0,255.0,668.0,305.0,1393.0,515.0,1271.0,253.0,130.0,642.0,50.0,12836.0,801.0,11242.0,6947.0,3924.0,412.0,1408.0,2574.0,636.0,298.0,66.0,8656.0,10528.0,93465.0,120.0,367.0,335.0,178.0,129.0,2290.0,156.0,128.0,206.0,,,,,,,,,,,,,1,0
393,2860,2861,587,GEMEINDEN AB 2000 E.,DETMOLD,17,6,2861,2861,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17561.0,8068.0,2677.0,7022.0,1046.0,2091.0,7402.0,5460.0,158.0,2753.0,1772.0,1678.0,661.0,1390.0,397.0,975.0,1392.0,2227.0,641.0,269.0,744.0,33.0,17561.0,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
394,538,539,137,GEMEINDEN AB 2000 E.,DEMMIN,6,1,539,539,137,12787.0,203.0,0.0,48.0,797.0,118.0,1122.0,19.0,226.0,2760.0,58.0,1026.0,971.0,833.0,87.0,100.0,1114.0,126.0,0.0,126.0,0.0,50.0,45.0,4.0,9.0,1.0,40.0,321.0,0.0,430.0,1166.0,4166.0,2917.0,1340.0,225.0,800.0,2586.0,20.0,2449.0,4882.0,267.0,10614.0,2173.0,12983.0,12384.0,426.0,27.0,14292.0,5637.0,1585.0,4713.0,924.0,1831.0,6824.0,4939.0,621.0,1506.0,1274.0,1004.0,308.0,945.0,353.0,649.0,781.0,1681.0,304.0,121.0,765.0,38.0,14292.0,1414.0,12787.0,7730.0,5714.0,36.0,132.0,3642.0,504.0,421.0,75.0,14088.0,12426.0,112325.0,265.0,443.0,243.0,49.0,27.0,3207.0,231.0,204.0,582.0,,,,,,,,,,,,,1,0
395,2088,2089,421,stadtkreise,DELMENHORST,14,3,2089,2089,421,24700.0,280.0,0.0,18.0,106.0,237.0,1253.0,21.0,1965.0,13847.0,75.0,1121.0,1643.0,714.0,228.0,141.0,707.0,102.0,1.0,161.0,0.0,106.0,76.0,3.0,0.0,0.0,7.0,69.0,0.0,584.0,641.0,17140.0,3706.0,951.0,346.0,660.0,2956.0,21.0,4446.0,14914.0,544.0,23444.0,1256.0,24700.0,18470.0,5405.0,182.0,31284.0,14742.0,4579.0,10229.0,4513.0,1849.0,14693.0,10344.0,1037.0,5698.0,2196.0,864.0,434.0,1500.0,1015.0,579.0,1442.0,5265.0,428.0,437.0,3966.0,110.0,31284.0,1397.0,24700.0,9785.0,9275.0,6.0,43.0,5836.0,237.0,641.0,122.0,27284.0,25342.0,227595.0,159.0,527.0,292.0,22.0,11.0,4690.0,509.0,637.0,287.0,2037.0,1376.0,348.0,313.0,3812.0,1924.0,1019.0,869.0,4161.0,421.0,1439.0,2301.0,1,0
396,1336,1337,289,GEMEINDEN AB 2000 E.,DELITZSCH,11,1,1337,1337,289,14892.0,91.0,0.0,28.0,232.0,64.0,1245.0,209.0,578.0,5152.0,69.0,750.0,1130.0,2353.0,104.0,94.0,670.0,35.0,0.0,124.0,0.0,28.0,54.0,3.0,0.0,0.0,39.0,138.0,0.0,337.0,415.0,7044.0,4337.0,799.0,209.0,514.0,2304.0,209.0,2473.0,7964.0,240.0,13318.0,1574.0,14892.0,13781.0,528.0,32.0,16476.0,7396.0,2113.0,5673.0,1723.0,1519.0,7561.0,5482.0,245.0,2496.0,2045.0,592.0,295.0,905.0,381.0,417.0,775.0,2906.0,289.0,177.0,1511.0,35.0,16476.0,480.0,14892.0,7473.0,4994.0,74.0,279.0,3967.0,415.0,519.0,66.0,15857.0,14886.0,134755.0,196.0,483.0,283.0,38.0,24.0,3340.0,257.0,370.0,455.0,,,,,,,,,,,,,1,0
397,2614,2615,533,GEMEINDEN AB 2000 E.,DATTELN,17,1,2615,2615,533,20114.0,526.0,0.0,54.0,283.0,777.0,676.0,3.0,1104.0,12895.0,31.0,497.0,463.0,361.0,104.0,77.0,621.0,76.0,0.0,110.0,0.0,56.0,82.0,2.0,0.0,0.0,11.0,151.0,0.0,334.0,1640.0,14706.0,1425.0,774.0,250.0,496.0,1886.0,3.0,2309.0,13848.0,914.0,19291.0,823.0,20114.0,7079.0,11877.0,38.0,20765.0,7970.0,1686.0,5834.0,2136.0,1397.0,11398.0,7984.0,1061.0,3382.0,666.0,520.0,205.0,654.0,746.0,260.0,613.0,3361.0,200.0,144.0,1935.0,57.0,20765.0,1440.0,20114.0,9323.0,7902.0,5.0,44.0,3907.0,339.0,581.0,80.0,16183.0,20008.0,173070.0,54.0,369.0,497.0,80.0,29.0,3002.0,475.0,430.0,75.0,,,,,,,,,,,,,1,0
398,5951,5952,1170,GEMEINDEN AB 2000 E.,DARMSTADT,33,1,5952,5952,1170,89465.0,313.0,0.0,269.0,569.0,97.0,6120.0,178.0,6681.0,17041.0,283.0,5432.0,11819.0,5711.0,627.0,1880.0,10242.0,703.0,21.0,965.0,0.0,872.0,708.0,8.0,0.0,0.0,35.0,444.0,0.0,3655.0,1248.0,30125.0,23589.0,12846.0,2553.0,4134.0,14710.0,178.0,29918.0,25176.0,1036.0,74495.0,14970.0,89465.0,70393.0,15499.0,1646.0,93222.0,40680.0,12876.0,31932.0,8748.0,12509.0,40033.0,30443.0,619.0,10053.0,10123.0,8077.0,3060.0,5547.0,1099.0,5228.0,8343.0,8793.0,2922.0,2769.0,5616.0,363.0,93222.0,1343.0,89465.0,8164.0,6306.0,56.0,271.0,23961.0,244.0,603.0,153.0,114265.0,89529.0,826925.0,273.0,514.0,195.0,18.0,10.0,19533.0,2748.0,1680.0,2377.0,4437.0,1698.0,818.0,1921.0,5785.0,1314.0,1150.0,3321.0,6689.0,590.0,1169.0,4930.0,1,0
399,6106,6107,1190,stadtkreise,CUXHAVEN,34,1,6126,6126,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17648.0,9258.0,7351.0,93.0,622.0,4471.0,225.0,665.0,110.0,20782.0,17498.0,158095.0,218.0,554.0,208.0,20.0,8.0,3549.0,612.0,310.0,309.0,777.0,684.0,21.0,72.0,1454.0,777.0,483.0,194.0,1105.0,239.0,310.0,556.0,1,0
400,5777,5248,1051,stadtkreise,CRIMMITSCHAU,30,2,5248,5248,1051,27119.0,119.0,0.0,13.0,119.0,81.0,2446.0,123.0,1963.0,13780.0,146.0,1874.0,1308.0,878.0,306.0,117.0,827.0,62.0,1.0,180.0,0.0,77.0,68.0,13.0,0.0,0.0,8.0,29.0,0.0,598.0,332.0,18335.0,4366.0,1007.0,338.0,635.0,4736.0,123.0,4196.0,14936.0,547.0,25013.0,2106.0,27119.0,25004.0,457.0,8.0,27938.0,15339.0,6364.0,11987.0,3352.0,2911.0,9688.0,6916.0,238.0,8187.0,2282.0,805.0,475.0,1982.0,593.0,512.0,1525.0,6906.0,469.0,360.0,2953.0,39.0,27938.0,428.0,27119.0,7655.0,5738.0,7.0,29.0,8472.0,623.0,324.0,53.0,30021.0,27230.0,251580.0,210.0,503.0,259.0,28.0,19.0,7732.0,371.0,369.0,1181.0,2141.0,1201.0,604.0,336.0,2398.0,824.0,816.0,758.0,2887.0,454.0,908.0,1525.0,1,0
401,409,410,107,stadtkreise,COTTBUS,5,1,410,410,107,50432.0,153.0,0.0,48.0,230.0,115.0,4143.0,287.0,3472.0,14490.0,175.0,3285.0,6159.0,4326.0,334.0,511.0,3007.0,347.0,6.0,455.0,0.0,208.0,331.0,5.0,0.0,0.0,128.0,376.0,0.0,1667.0,546.0,22280.0,14104.0,3871.0,999.0,2171.0,8547.0,287.0,13022.0,20100.0,635.0,43971.0,6461.0,50600.0,44882.0,2656.0,376.0,52081.0,25597.0,8996.0,20739.0,4858.0,6618.0,19866.0,15226.0,373.0,8953.0,7187.0,2915.0,1311.0,4107.0,811.0,2246.0,4257.0,8037.0,1281.0,1053.0,3623.0,182.0,52081.0,678.0,50530.0,6377.0,3374.0,344.0,1066.0,15334.0,627.0,319.0,54.0,51525.0,50128.0,467980.0,160.0,505.0,278.0,57.0,46.0,12895.0,1293.0,1146.0,2348.0,3471.0,1732.0,863.0,876.0,4159.0,1119.0,1328.0,1712.0,4520.0,719.0,1042.0,2759.0,1,0
402,1318,1319,287,GEMEINDEN AB 2000 E.,COSWIG,10,2,1319,1319,287,10103.0,94.0,0.0,8.0,55.0,110.0,656.0,4.0,593.0,5540.0,55.0,448.0,388.0,274.0,103.0,52.0,445.0,37.0,1.0,50.0,0.0,14.0,31.0,1.0,0.0,0.0,0.0,56.0,0.0,133.0,267.0,6844.0,1213.0,535.0,96.0,189.0,1300.0,4.0,1448.0,5993.0,270.0,9144.0,959.0,10103.0,8685.0,252.0,11.0,10573.0,4606.0,1179.0,3387.0,1219.0,1005.0,4962.0,3602.0,206.0,2180.0,597.0,262.0,142.0,536.0,326.0,178.0,329.0,1876.0,142.0,80.0,1121.0,18.0,10573.0,371.0,10103.0,9646.0,8948.0,0.0,0.0,2655.0,554.0,401.0,45.0,9941.0,9813.0,88025.0,171.0,449.0,341.0,39.0,18.0,2367.0,121.0,167.0,254.0,,,,,,,,,,,,,1,0
403,2564,2565,525,KREISE M.GEMEINDEN >,COESFELD,17,1,0,0,525,66627.0,10240.0,0.0,493.0,3421.0,9346.0,5142.0,26.0,1599.0,18204.0,185.0,2281.0,4443.0,2556.0,491.0,242.0,1787.0,186.0,5.0,321.0,0.0,231.0,166.0,5.0,3.0,0.0,64.0,262.0,0.0,1223.0,23500.0,25130.0,9771.0,2220.0,723.0,1552.0,18229.0,26.0,8617.0,24795.0,10032.0,62896.0,3731.0,53519.0,1668.0,51113.0,200.0,57412.0,29148.0,11239.0,26561.0,2587.0,2787.0,25477.0,16090.0,13331.0,7711.0,2880.0,1612.0,1027.0,5183.0,8453.0,965.0,1931.0,9054.0,975.0,252.0,2281.0,54.0,57412.0,20284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
404,4479,4480,896,stadtkreise,COBURG,26,2,4480,4480,896,24701.0,108.0,0.0,23.0,86.0,78.0,3249.0,256.0,1605.0,6262.0,81.0,2216.0,2631.0,1012.0,219.0,386.0,1711.0,99.0,2.0,245.0,0.0,126.0,99.0,2.0,0.0,0.0,128.0,29.0,0.0,829.0,295.0,11197.0,6078.0,2198.0,472.0,986.0,6204.0,256.0,6224.0,7587.0,382.0,21226.0,3475.0,24701.0,22238.0,1792.0,316.0,25707.0,11957.0,4091.0,9487.0,2470.0,2871.0,10879.0,8170.0,164.0,3998.0,3017.0,1448.0,860.0,2300.0,540.0,908.0,1830.0,3089.0,820.0,577.0,1809.0,84.0,25707.0,314.0,24701.0,9091.0,7874.0,15.0,83.0,6947.0,291.0,595.0,114.0,31311.0,24670.0,227990.0,275.0,524.0,186.0,15.0,8.0,5903.0,547.0,497.0,915.0,1435.0,732.0,348.0,355.0,1954.0,689.0,907.0,358.0,1675.0,490.0,689.0,496.0,1,0
405,3894,3895,742,GEMEINDEN AB 2000 E.,CLEVE,23,1,3895,3895,742,20241.0,123.0,0.0,24.0,79.0,20.0,1905.0,107.0,2127.0,7128.0,63.0,1328.0,1512.0,741.0,129.0,264.0,1129.0,141.0,1.0,173.0,0.0,137.0,142.0,5.0,7.0,7.0,45.0,309.0,0.0,723.0,246.0,11223.0,3710.0,1535.0,457.0,1084.0,3800.0,114.0,4974.0,8540.0,218.0,18255.0,1986.0,20241.0,2694.0,17068.0,158.0,22113.0,9659.0,3110.0,7777.0,1882.0,1918.0,10536.0,7560.0,160.0,3988.0,1866.0,1214.0,549.0,1263.0,369.0,716.0,1603.0,3291.0,535.0,304.0,1541.0,37.0,22113.0,377.0,20241.0,6250.0,9590.0,0.0,0.0,4361.0,248.0,570.0,182.0,21442.0,20122.0,180020.0,178.0,466.0,320.0,35.0,15.0,3718.0,292.0,351.0,248.0,1000.0,416.0,238.0,346.0,1510.0,507.0,492.0,511.0,1204.0,103.0,264.0,837.0,1,0
406,2471,2472,509,GEMEINDEN AB 2000 E.,CLAUSTHAL-ZELLERFELD,16,2,2472,2472,509,12418.0,57.0,0.0,37.0,191.0,164.0,541.0,3.0,612.0,4707.0,47.0,384.0,567.0,280.0,62.0,134.0,507.0,78.0,0.0,84.0,0.0,40.0,101.0,2.0,0.0,0.0,17.0,38.0,0.0,326.0,449.0,5907.0,1293.0,719.0,227.0,381.0,1200.0,3.0,1780.0,5395.0,275.0,8976.0,3442.0,12451.0,11702.0,431.0,7.0,11378.0,4018.0,1207.0,2997.0,1021.0,2151.0,5209.0,3779.0,383.0,1183.0,635.0,564.0,232.0,544.0,373.0,236.0,418.0,1200.0,226.0,133.0,838.0,50.0,11378.0,637.0,12418.0,9328.0,8577.0,16.0,81.0,3433.0,306.0,570.0,124.0,15568.0,12031.0,109240.0,344.0,437.0,194.0,25.0,13.0,2807.0,401.0,225.0,643.0,,,,,,,,,,,,,1,0
