DATE,Gemeinde,YEAR,MONTH,tot_unt_Arbeitslose_Einw,aircraft
1932-02-01,Radevormwald,1932,2,86.58940397350993,0.0
1933-02-01,Radevormwald,1933,2,47.09418837675351,0.0
1934-02-01,Radevormwald,1934,2,12.82521069989007,0.0
1935-02-01,Radevormwald,1935,2,19.793966151582044,0.0
1936-02-01,Radevormwald,1936,2,10.910431256911167,0.0
1932-02-01,Rahlstedt,1932,2,67.50049632717888,0.0
1933-02-01,Rahlstedt,1933,2,41.71994884910486,0.0
1934-02-01,Rahlstedt,1934,2,19.59417055993306,0.0
1935-02-01,Rahlstedt,1935,2,27.400125496758,0.0
1936-02-01,Rahlstedt,1936,2,28.700486448922863,0.0
1932-02-01,Rastatt,1932,2,56.90012136788748,0.0
1933-02-01,Rastatt,1933,2,31.659465967844746,0.0
1934-02-01,Rastatt,1934,2,28.303879462085476,0.0
1935-02-01,Rastatt,1935,2,20.40959954958125,0.0
1936-02-01,Rastatt,1936,2,16.207455429497568,0.0
1932-02-01,Rastenburg,1932,2,53.09980539338338,0.0
1933-02-01,Rastenburg,1933,2,40.73929454640115,0.0
1934-02-01,Rastenburg,1934,2,20.18633540372671,0.0
1935-02-01,Rastenburg,1935,2,36.36911942098914,0.0
1936-02-01,Rastenburg,1936,2,38.17887394120578,0.0
1932-02-01,Rathenow,1932,2,62.504531941121016,0.0
1933-02-01,Rathenow,1933,2,29.574132492113566,0.0
1934-02-01,Rathenow,1934,2,13.934309682923361,0.0
1935-02-01,Rathenow,1935,2,6.694679866106403,0.0
1936-02-01,Rathenow,1936,2,4.930895479412611,0.0
1932-02-01,Ratibor,1932,2,49.09313226003668,0.0
1933-02-01,Ratibor,1933,2,32.889011945257494,0.0
1934-02-01,Ratibor,1934,2,26.410494543765964,0.0
1935-02-01,Ratibor,1935,2,32.20177972509258,0.0
1936-02-01,Ratibor,1936,2,31.895516025268375,0.0
1932-02-01,Ratingen,1932,2,72.00226244343891,0.0
1933-02-01,Ratingen,1933,2,45.669118454275996,0.0
1934-02-01,Ratingen,1934,2,34.31609473175447,0.0
1935-02-01,Ratingen,1935,2,34.99010218821893,0.0
1936-02-01,Ratingen,1936,2,16.494955426253135,0.0
1932-02-01,Ravensburg,1932,2,63.20117474302496,0.0
1933-02-01,Ravensburg,1933,2,40.331491712707184,0.0
1934-02-01,Ravensburg,1934,2,22.638315878557073,0.0
1935-02-01,Ravensburg,1935,2,18.913778529163142,0.0
1936-02-01,Ravensburg,1936,2,12.502660140455417,0.0
1932-02-01,Recklinghausen,1932,2,45.09588198412417,0.0
1933-02-01,Recklinghausen,1933,2,18.674956375024557,0.0
1934-02-01,Recklinghausen,1934,2,12.063520912374763,0.0
1935-02-01,Recklinghausen,1935,2,25.200654919337293,0.0
1936-02-01,Recklinghausen,1936,2,30.497794580970385,0.0
1932-02-01,Reichenbach i. Eulengeb.,1932,2,81.6975478505473,0.0
1933-02-01,Reichenbach i. Eulengeb.,1933,2,49.10530947491933,0.0
1934-02-01,Reichenbach i. Eulengeb.,1934,2,31.486648066958946,0.0
1935-02-01,Reichenbach i. Eulengeb.,1935,2,30.597100125585115,0.0
1936-02-01,Reichenbach i. Eulengeb.,1936,2,29.57939131425966,0.0
1932-02-01,Reichenbach i. Vogtld.,1932,2,51.99727864709884,0.0
1933-02-01,Reichenbach i. Vogtld.,1933,2,36.77913527885041,0.0
1934-02-01,Reichenbach i. Vogtld.,1934,2,19.913500731198855,0.0
1935-02-01,Reichenbach i. Vogtld.,1935,2,22.296751754549405,0.0
1936-02-01,Reichenbach i. Vogtld.,1936,2,32.20302174789812,0.0
1932-02-01,Remscheid,1932,2,69.41368173524447,0.0
1933-02-01,Remscheid,1933,2,33.35749123459934,0.0
1934-02-01,Remscheid,1934,2,21.380658213924438,0.0
1935-02-01,Remscheid,1935,2,20.49715234931182,0.0
1936-02-01,Remscheid,1936,2,16.40007100451668,0.0
1932-02-01,Rendsburg,1932,2,45.702161821205344,0.0
1933-02-01,Rendsburg,1933,2,23.846608303346045,0.0
1934-02-01,Rendsburg,1934,2,15.278917145200984,0.0
1935-02-01,Rendsburg,1935,2,22.80863250485834,0.0
1936-02-01,Rendsburg,1936,2,24.805248052480525,0.0
1932-02-01,Repelen-Baerl,1932,2,31.109319357656386,0.0
1933-02-01,Repelen-Baerl,1933,2,12.870619946091644,0.0
1934-02-01,Repelen-Baerl,1934,2,8.779038357644517,0.0
1935-02-01,Repelen-Baerl,1935,2,11.688485172321668,0.0
1936-02-01,Repelen-Baerl,1936,2,11.6,0.0
1932-02-01,Reutlingen,1932,2,28.999770363809336,0.0
1933-02-01,Reutlingen,1933,2,20.49985959000281,0.0
1934-02-01,Reutlingen,1934,2,11.527811220804239,0.0
1935-02-01,Reutlingen,1935,2,10.512088902237574,0.0
1936-02-01,Reutlingen,1936,2,6.283127866118754,0.0
1932-02-01,Rheine,1932,2,30.49812375836951,0.0
1933-02-01,Rheine,1933,2,13.561889026573041,0.0
1934-02-01,Rheine,1934,2,1.6089312099819406,0.0
1935-02-01,Rheine,1935,2,9.300571859485956,0.0
1936-02-01,Rheine,1936,2,11.220954257923012,0.0
1932-02-01,Rheinhausen,1932,2,117.18645607846281,0.0
1933-02-01,Rheinhausen,1933,2,90.4557454865463,0.0
1934-02-01,Rheinhausen,1934,2,33.59957401490948,0.0
1935-02-01,Rheinhausen,1935,2,14.11758426516506,0.0
1936-02-01,Rheinhausen,1936,2,8.383519486376782,0.0
1932-02-01,Richrath-Reusrath,1932,2,61.29657847347278,0.0
1933-02-01,Richrath-Reusrath,1933,2,48.03806544127232,0.0
1934-02-01,Richrath-Reusrath,1934,2,28.027465667915106,0.0
1935-02-01,Richrath-Reusrath,1935,2,19.697923222152294,0.0
1936-02-01,Richrath-Reusrath,1936,2,22.20399924304548,0.0
1932-02-01,Riesa,1932,2,54.400512758883146,0.0
1933-02-01,Riesa,1933,2,37.58519961051607,0.0
1934-02-01,Riesa,1934,2,25.83180708180708,0.0
1935-02-01,Riesa,1935,2,16.603198781416605,0.0
1936-02-01,Riesa,1936,2,27.886478477261505,0.0
1932-02-01,Rodewisch,1932,2,55.69213313161876,0.0
1933-02-01,Rodewisch,1933,2,32.368445389808564,0.0
1934-02-01,Rodewisch,1934,2,20.200181983621473,0.0
1935-02-01,Rodewisch,1935,2,23.805197165182626,0.0
1936-02-01,Rodewisch,1936,2,29.29936305732484,0.0
1932-02-01,Rondorf,1932,2,72.09723690170618,0.0
1933-02-01,Rondorf,1933,2,37.72766695576756,0.0
1934-02-01,Rondorf,1934,2,35.01645773513552,0.0
1935-02-01,Rondorf,1935,2,20.308465349989532,0.0
1936-02-01,Rondorf,1936,2,30.110381444739417,0.0
1932-02-01,Rosenheim,1932,2,54.70009450219579,0.0
1933-02-01,Rosenheim,1933,2,45.13907569806854,0.0
1934-02-01,Rosenheim,1934,2,32.10045182305348,0.0
1935-02-01,Rosenheim,1935,2,17.705159188820005,0.0
1936-02-01,Rosenheim,1936,2,20.691103875643314,0.0
1932-02-01,Rottweil,1932,2,22.007209258205272,0.0
1933-02-01,Rottweil,1933,2,15.261627906976743,0.0
1934-02-01,Rottweil,1934,2,10.478119221625429,0.0
1935-02-01,Rottweil,1935,2,7.302520260040965,0.0
1936-02-01,Rottweil,1936,2,6.098099867432612,0.0
1932-02-01,Rudolstadt,1932,2,70.40458744823191,0.0
1933-02-01,Rudolstadt,1933,2,40.44117647058824,0.0
1934-02-01,Rudolstadt,1934,2,27.458454940735002,0.0
1935-02-01,Rudolstadt,1935,2,27.3051754907793,0.0
1936-02-01,Rudolstadt,1936,2,15.984312793392359,0.0
1932-02-01,Saalfeld,1932,2,61.69952110480009,0.0
1933-02-01,Saalfeld,1933,2,39.5089525034845,0.0
1934-02-01,Saalfeld,1934,2,27.27225322000313,0.0
1935-02-01,Saalfeld,1935,2,20.505061045601586,0.0
1936-02-01,Saalfeld,1936,2,13.197704747000522,0.0
1932-02-01,Sagan,1932,2,79.4628488985073,0.0
1933-02-01,Sagan,1933,2,53.46187554776512,0.0
1934-02-01,Sagan,1934,2,18.44718137919809,0.0
1935-02-01,Sagan,1935,2,19.608908202064097,0.0
1936-02-01,Sagan,1936,2,28.50162866449511,0.0
1932-02-01,Salzwedel,1932,2,45.69820423478961,0.0
1933-02-01,Salzwedel,1933,2,21.22717594683528,0.0
1934-02-01,Salzwedel,1934,2,5.9004456719603295,0.0
1935-02-01,Salzwedel,1935,2,6.382179952446503,0.0
1936-02-01,Salzwedel,1936,2,29.536406831899317,0.0
1932-02-01,Sangerhausen,1932,2,44.598778344908375,0.0
1933-02-01,Sangerhausen,1933,2,25.15618492294877,0.0
1934-02-01,Sangerhausen,1934,2,5.56247405562474,0.0
1935-02-01,Sangerhausen,1935,2,28.50142915475704,0.0
1936-02-01,Sangerhausen,1936,2,33.39850114043662,0.0
1932-02-01,Schkeuditz,1932,2,86.8,0.0
1933-02-01,Schkeuditz,1933,2,67.2782874617737,0.0
1934-02-01,Schkeuditz,1934,2,52.90418054014059,0.0
1935-02-01,Schkeuditz,1935,2,53.097345132743364,0.0
1936-02-01,Schkeuditz,1936,2,44.61186202821479,0.0
1932-02-01,Schleswig,1932,2,41.599135602377096,0.0
1933-02-01,Schleswig,1933,2,31.386269141060748,0.0
1934-02-01,Schleswig,1934,2,23.169017497939993,0.0
1935-02-01,Schleswig,1935,2,18.718258766626363,0.0
1936-02-01,Schleswig,1936,2,18.888835349106152,0.0
1932-02-01,Schmalkalden,1932,2,61.99770378874857,0.0
1933-02-01,Schmalkalden,1933,2,38.80568898935669,0.0
1934-02-01,Schmalkalden,1934,2,30.816497532818172,0.0
1935-02-01,Schmalkalden,1935,2,30.802158942862462,0.0
1936-02-01,Schmalkalden,1936,2,25.717759281773123,0.0
1932-02-01,Schmölln,1932,2,62.66686443191931,0.0
1933-02-01,Schmölln,1933,2,39.88709797222016,0.0
1934-02-01,Schmölln,1934,2,18.591507399419946,0.0
1935-02-01,Schmölln,1935,2,40.89994785070402,0.0
1936-02-01,Schmölln,1936,2,44.39809296781883,0.0
1932-02-01,Schneidemühl,1932,2,51.504320921796655,0.0
1933-02-01,Schneidemühl,1933,2,42.89472402201978,0.0
1934-02-01,Schneidemühl,1934,2,3.4991423670668955,0.0
1935-02-01,Schneidemühl,1935,2,5.631094629858536,0.0
1936-02-01,Schneidemühl,1936,2,32.18011570900811,0.0
1932-02-01,Schramberg,1932,2,48.11110192609738,0.0
1933-02-01,Schramberg,1933,2,23.731656184486376,0.0
1934-02-01,Schramberg,1934,2,11.105459477789081,0.0
1935-02-01,Schramberg,1935,2,7.293698583665508,0.0
1936-02-01,Schramberg,1936,2,4.600051111679019,0.0
1932-02-01,Schwabach,1932,2,76.00203804347825,0.0
1933-02-01,Schwabach,1933,2,52.03344427307411,0.0
1934-02-01,Schwabach,1934,2,34.18198962753418,0.0
1935-02-01,Schwabach,1935,2,20.297380221855086,0.0
1936-02-01,Schwabach,1936,2,30.303030303030305,0.0
1932-02-01,Schwarzenberg,1932,2,72.80027932960893,0.0
1933-02-01,Schwarzenberg,1933,2,50.37187288708587,0.0
1934-02-01,Schwarzenberg,1934,2,31.94914554610749,0.0
1935-02-01,Schwarzenberg,1935,2,35.59924010902783,0.0
1936-02-01,Schwarzenberg,1936,2,35.08627094856766,0.0
1932-02-01,Schweidnitz,1932,2,65.81257722572674,0.0
1933-02-01,Schweidnitz,1933,2,40.95907147220525,0.0
1934-02-01,Schweidnitz,1934,2,27.16994361506325,0.0
1935-02-01,Schweidnitz,1935,2,30.798111049188982,0.0
1936-02-01,Schweidnitz,1936,2,35.59936816240567,0.0
1932-02-01,Schweinfurt,1932,2,64.60047892983953,0.0
1933-02-01,Schweinfurt,1933,2,39.79440853516081,0.0
1934-02-01,Schweinfurt,1934,2,16.456294968506487,0.0
1935-02-01,Schweinfurt,1935,2,12.400089639202212,0.0
1936-02-01,Schweinfurt,1936,2,8.500772797527048,0.0
1932-02-01,Schwelm,1932,2,84.29401457161302,0.0
1933-02-01,Schwelm,1933,2,45.952539365713015,0.0
1934-02-01,Schwelm,1934,2,30.3592220449351,0.0
1935-02-01,Schwelm,1935,2,27.32454422834269,0.0
1936-02-01,Schwelm,1936,2,21.697621940635305,0.0
1932-02-01,Schwenningen,1932,2,77.20278246205733,0.0
1933-02-01,Schwenningen,1933,2,37.16538596755562,0.0
1934-02-01,Schwenningen,1934,2,24.015136813506697,0.0
1935-02-01,Schwenningen,1935,2,20.203001311252486,0.0
1936-02-01,Schwenningen,1936,2,10.50033872060389,0.0
1932-02-01,Schwerin,1932,2,49.798444562075005,0.0
1933-02-01,Schwerin,1933,2,32.39782596081314,0.0
1934-02-01,Schwerin,1934,2,12.91970394675516,0.0
1935-02-01,Schwerin,1935,2,9.77385263469071,0.0
1936-02-01,Schwerin,1936,2,14.354155834509395,0.0
1932-02-01,Schwerte,1932,2,39.885866925692085,0.0
1933-02-01,Schwerte,1933,2,28.292181069958847,0.0
1934-02-01,Schwerte,1934,2,16.151992991677616,0.0
1935-02-01,Schwerte,1935,2,17.6444640494045,0.0
1936-02-01,Schwerte,1936,2,18.81705639614856,0.0
1932-02-01,Schönebeck,1932,2,57.00861862580799,0.0
1933-02-01,Schönebeck,1933,2,41.88971771244697,0.0
1934-02-01,Schönebeck,1934,2,22.18002934322948,0.0
1935-02-01,Schönebeck,1935,2,23.90370222816653,0.0
1936-02-01,Schönebeck,1936,2,17.416338863234706,0.0
1932-02-01,Sebnitz,1932,2,51.60037159023731,0.0
1933-02-01,Sebnitz,1933,2,68.24081051662063,0.0
1934-02-01,Sebnitz,1934,2,43.34442595673877,0.0
1935-02-01,Sebnitz,1935,2,54.38116554754207,0.0
1936-02-01,Sebnitz,1936,2,40.20267464075089,0.0
1932-02-01,Selb,1932,2,65.19949097986375,0.0
1933-02-01,Selb,1933,2,48.557199355500224,0.0
1934-02-01,Selb,1934,2,37.18918918918919,0.0
1935-02-01,Selb,1935,2,38.29298081758747,0.0
1936-02-01,Selb,1936,2,44.487566479804514,0.0
1932-02-01,Selm,1932,2,50.783410138248854,0.0
1933-02-01,Selm,1933,2,18.966465090709182,0.0
1934-02-01,Selm,1934,2,8.483853311439518,0.0
1935-02-01,Selm,1935,2,76.03623387318144,0.0
1936-02-01,Selm,1936,2,95.69509185632026,0.0
1932-02-01,Senstenberg,1932,2,48.797250859106526,0.0
1933-02-01,Senstenberg,1933,2,40.848927430397076,0.0
1934-02-01,Senstenberg,1934,2,3.8111490329920366,0.0
1935-02-01,Senstenberg,1935,2,25.907609306507812,0.0
1936-02-01,Senstenberg,1936,2,13.100191161587766,0.0
1932-02-01,Siegburg,1932,2,38.30238191360517,0.0
1933-02-01,Siegburg,1933,2,31.03960396039604,0.0
1934-02-01,Siegburg,1934,2,19.67005076142132,0.0
1935-02-01,Siegburg,1935,2,30.809169278996865,0.0
1936-02-01,Siegburg,1936,2,35.98707403055229,0.0
1932-02-01,Siegen,1932,2,52.19815431940528,0.0
1933-02-01,Siegen,1933,2,28.121098626716602,0.0
1934-02-01,Siegen,1934,2,13.439461196999847,0.0
1935-02-01,Siegen,1935,2,15.570355502843414,0.0
1936-02-01,Siegen,1936,2,10.184789900591571,0.0
1932-02-01,Sieglar,1932,2,68.8026669136031,0.0
1933-02-01,Sieglar,1933,2,31.5377932232841,0.0
1934-02-01,Sieglar,1934,2,15.776799800714107,0.0
1935-02-01,Sieglar,1935,2,15.100671140939598,0.0
1936-02-01,Sieglar,1936,2,14.496375906023495,0.0
1932-02-01,Siegmar,1932,2,98.00399201596805,0.0
1933-02-01,Siegmar,1933,2,61.035109537931696,0.0
1934-02-01,Siegmar,1934,2,38.600723763570564,0.0
1935-02-01,Siegmar,1935,2,29.706646862235424,0.0
1936-02-01,Siegmar,1936,2,28.199809384986263,0.0
1932-02-01,Singen (Hohentwiel),1932,2,81.69849158601447,0.0
1933-02-01,Singen (Hohentwiel),1933,2,62.83063990144214,0.0
1934-02-01,Singen (Hohentwiel),1934,2,28.689051846134056,0.0
1935-02-01,Singen (Hohentwiel),1935,2,26.202000645369473,0.0
1936-02-01,Singen (Hohentwiel),1936,2,14.099993532113059,0.0
1932-02-01,Soest,1932,2,45.90304590304591,0.0
1933-02-01,Soest,1933,2,37.55012759752097,0.0
1934-02-01,Soest,1934,2,16.631374625022055,0.0
1935-02-01,Soest,1935,2,12.719375997163624,0.0
1936-02-01,Soest,1936,2,13.282146324243225,0.0
1932-02-01,Solingen,1932,2,86.90018541187925,0.0
1933-02-01,Solingen,1933,2,59.10801413670249,0.0
1934-02-01,Solingen,1934,2,49.47655959497726,0.0
1935-02-01,Solingen,1935,2,38.974716602503435,0.0
1936-02-01,Solingen,1936,2,45.89378866052849,0.0
1932-02-01,Sommerfeld,1932,2,75.00885582713425,0.0
1933-02-01,Sommerfeld,1933,2,31.17959808957376,0.0
1934-02-01,Sommerfeld,1934,2,18.902383343986852,0.0
1935-02-01,Sommerfeld,1935,2,24.83732013564293,0.0
1936-02-01,Sommerfeld,1936,2,26.296566837107378,0.0
1932-02-01,Sonneberg,1932,2,86.80664368536509,0.0
1933-02-01,Sonneberg,1933,2,45.0134633948077,0.0
1934-02-01,Sonneberg,1934,2,44.01294498381877,0.0
1935-02-01,Sonneberg,1935,2,56.10265592360489,0.0
1936-02-01,Sonneberg,1936,2,42.48756218905473,0.0
1932-02-01,Speyer,1932,2,70.3994377415954,0.0
1933-02-01,Speyer,1933,2,55.45738241155018,0.0
1934-02-01,Speyer,1934,2,44.481837802246034,0.0
1935-02-01,Speyer,1935,2,43.51122986928576,0.0
1936-02-01,Speyer,1936,2,46.187128177393184,0.0
1932-02-01,Spremberg,1932,2,97.79874213836479,0.0
1933-02-01,Spremberg,1933,2,43.86434968996402,0.0
1934-02-01,Spremberg,1934,2,18.692290368590946,0.0
1935-02-01,Spremberg,1935,2,14.205186020293123,0.0
1936-02-01,Spremberg,1936,2,25.67739046055087,0.0
1932-02-01,Stade,1932,2,67.4026728646136,0.0
1933-02-01,Stade,1933,2,37.28408931329869,0.0
1934-02-01,Stade,1934,2,8.700417894087826,0.0
1935-02-01,Stade,1935,2,23.100754310344826,0.0
1936-02-01,Stade,1936,2,6.88732865262454,0.0
1932-02-01,Stargard i. Pom.,1932,2,54.398574763484454,0.0
1933-02-01,Stargard i. Pom.,1933,2,55.49234135667396,0.0
1934-02-01,Stargard i. Pom.,1934,2,19.62658868518727,0.0
1935-02-01,Stargard i. Pom.,1935,2,21.921251047193522,0.0
1936-02-01,Stargard i. Pom.,1936,2,22.706325932132383,0.0
1932-02-01,Staßfurt,1932,2,51.79677819083024,0.0
1933-02-01,Staßfurt,1933,2,33.3162808543292,0.0
1934-02-01,Staßfurt,1934,2,24.89844057135369,0.0
1935-02-01,Staßfurt,1935,2,40.00261454997059,0.0
1936-02-01,Staßfurt,1936,2,43.700117754808325,0.0
1932-02-01,Stettin,1932,2,79.40156131521358,0.0
1933-02-01,Stettin,1933,2,54.991652373654205,0.0
1934-02-01,Stettin,1934,2,39.429851112109716,0.0
1935-02-01,Stettin,1935,2,32.90111174395124,0.0
1936-02-01,Stettin,1936,2,42.298940587183615,0.0
1932-02-01,Stolberg,1932,2,48.91274876633588,0.0
1933-02-01,Stolberg,1933,2,27.452518348366855,0.0
1934-02-01,Stolberg,1934,2,17.06406205113473,0.0
1935-02-01,Stolberg,1935,2,19.5999770760502,0.0
1936-02-01,Stolberg,1936,2,45.093753594846426,0.0
1932-02-01,Stollberg (Erzgeb.),1932,2,86.20689655172414,0.0
1933-02-01,Stollberg (Erzgeb.),1933,2,40.75091575091575,0.0
1934-02-01,Stollberg (Erzgeb.),1934,2,30.08187967248131,0.0
1935-02-01,Stollberg (Erzgeb.),1935,2,31.699520511454452,0.0
1936-02-01,Stollberg (Erzgeb.),1936,2,35.505059470974615,0.0
1932-02-01,Stolp,1932,2,60.205332884518285,0.0
1933-02-01,Stolp,1933,2,38.98790579248886,0.0
1934-02-01,Stolp,1934,2,9.194950421526231,0.0
1935-02-01,Stolp,1935,2,24.606625030344496,0.0
1936-02-01,Stolp,1936,2,26.897299210334225,0.0
1932-02-01,Stralsund,1932,2,80.20656621095699,0.0
1933-02-01,Stralsund,1933,2,55.62293405626501,0.0
1934-02-01,Stralsund,1934,2,15.50761596250603,0.0
1935-02-01,Stralsund,1935,2,11.830491242663708,0.0
1936-02-01,Stralsund,1936,2,19.797012202075493,0.0
1932-02-01,Straubing,1932,2,57.31023942944473,0.0
1933-02-01,Straubing,1933,2,36.00747785093067,0.0
1934-02-01,Straubing,1934,2,18.902102858943056,0.0
1935-02-01,Straubing,1935,2,21.42746435213887,0.0
1936-02-01,Straubing,1936,2,18.667078062326443,0.0
1932-02-01,Strehlen,1932,2,81.60047304622056,0.0
1933-02-01,Strehlen,1933,2,27.90826195081514,0.0
1934-02-01,Strehlen,1934,2,31.346035648432697,0.0
1935-02-01,Strehlen,1935,2,40.09496175151675,0.0
1936-02-01,Strehlen,1936,2,40.0,0.0
1932-02-01,Striegau,1932,2,99.39908094733121,0.0
1933-02-01,Striegau,1933,2,57.10306406685237,0.0
1934-02-01,Striegau,1934,2,31.951521828949183,0.0
1935-02-01,Striegau,1935,2,39.59851505568541,0.0
1936-02-01,Striegau,1936,2,33.6986301369863,0.0
1932-02-01,Suhl,1932,2,52.1013795316009,0.0
1933-02-01,Suhl,1933,2,41.86225966175809,0.0
1934-02-01,Suhl,1934,2,18.164251207729468,0.0
1935-02-01,Suhl,1935,2,5.884234090182283,0.0
1936-02-01,Suhl,1936,2,8.19304871023491,0.0
1932-02-01,Swinemünde,1932,2,48.29918239628545,0.0
1933-02-01,Swinemünde,1933,2,43.0957793812395,0.0
1934-02-01,Swinemünde,1934,2,21.997274673934204,0.0
1935-02-01,Swinemünde,1935,2,27.303754266211605,0.0
1936-02-01,Swinemünde,1936,2,38.390424289606855,0.0
1932-02-01,Süchteln,1932,2,76.81131344440139,0.0
1933-02-01,Süchteln,1933,2,37.9557959526252,0.0
1934-02-01,Süchteln,1934,2,24.13355107965886,0.0
1935-02-01,Süchteln,1935,2,14.10743353228432,0.0
1936-02-01,Süchteln,1936,2,16.101311623699683,0.0
1932-02-01,Tangermünde,1932,2,64.39365175791632,0.0
1933-02-01,Tangermünde,1933,2,39.42046039567552,0.0
1934-02-01,Tangermünde,1934,2,19.613477979739926,0.0
1935-02-01,Tangermünde,1935,2,20.562616021704983,0.0
1936-02-01,Tangermünde,1936,2,35.23093447905478,0.0
1932-02-01,Thale,1932,2,21.40049497743485,0.0
1933-02-01,Thale,1933,2,16.084018801410107,0.0
1934-02-01,Thale,1934,2,16.19343389529725,0.0
1935-02-01,Thale,1935,2,3.676740936833591,0.0
1936-02-01,Thale,1936,2,5.9982227488151665,0.0
1932-02-01,Tilsit,1932,2,55.99984242042232,0.0
1933-02-01,Tilsit,1933,2,40.5705578910653,0.0
1934-02-01,Tilsit,1934,2,23.685175804789434,0.0
1935-02-01,Tilsit,1935,2,37.3179982870427,0.0
1936-02-01,Tilsit,1936,2,38.65114327669394,0.0
1932-02-01,Torgau,1932,2,52.398989898989896,0.0
1933-02-01,Torgau,1933,2,21.352833638025597,0.0
1934-02-01,Torgau,1934,2,29.595231494316607,0.0
1935-02-01,Torgau,1935,2,20.706965070069025,0.0
1936-02-01,Torgau,1936,2,19.316596931659692,0.0
1932-02-01,Trier,1932,2,42.897069617751676,0.0
1933-02-01,Trier,1933,2,24.604095286912887,0.0
1934-02-01,Trier,1934,2,20.378058014151065,0.0
1935-02-01,Trier,1935,2,27.014347707103486,0.0
1936-02-01,Trier,1936,2,43.00724401226914,0.0
1932-02-01,Tuttlingen,1932,2,71.49883191934096,0.0
1933-02-01,Tuttlingen,1933,2,37.023766869700225,0.0
1934-02-01,Tuttlingen,1934,2,16.54486992107571,0.0
1935-02-01,Tuttlingen,1935,2,12.503634777551614,0.0
1936-02-01,Tuttlingen,1936,2,9.891826227801237,0.0
1932-02-01,Tübingen,1932,2,16.711163848511816,0.0
1933-02-01,Tübingen,1933,2,14.930114358322744,0.0
1934-02-01,Tübingen,1934,2,8.207232623749679,0.0
1935-02-01,Tübingen,1935,2,10.521516501245046,0.0
1936-02-01,Tübingen,1936,2,6.0757929424687624,0.0
1932-02-01,Uelzen,1932,2,50.29635901778154,0.0
1933-02-01,Uelzen,1933,2,28.497826436966673,0.0
1934-02-01,Uelzen,1934,2,5.201459514012887,0.0
1935-02-01,Uelzen,1935,2,15.982993465081488,0.0
1936-02-01,Uelzen,1936,2,18.00327332242226,0.0
1932-02-01,Ulm a. d. Donau,1932,2,51.39557590653513,0.0
1933-02-01,Ulm a. d. Donau,1933,2,33.75141039687342,0.0
1934-02-01,Ulm a. d. Donau,1934,2,19.306502737489193,0.0
1935-02-01,Ulm a. d. Donau,1935,2,14.201145665459304,0.0
1936-02-01,Ulm a. d. Donau,1936,2,8.875029983209402,0.0
1932-02-01,Unna,1932,2,45.69863602190957,0.0
1933-02-01,Unna,1933,2,22.497308934337997,0.0
1934-02-01,Unna,1934,2,13.586370498166918,0.0
1935-02-01,Unna,1935,2,14.795754261820521,0.0
1936-02-01,Unna,1936,2,20.798624173698073,0.0
1932-02-01,Velbert,1932,2,95.69822220693925,0.0
1933-02-01,Velbert,1933,2,50.92245898291238,0.0
1934-02-01,Velbert,1934,2,36.148648648648646,0.0
1935-02-01,Velbert,1935,2,28.376882568007243,0.0
1936-02-01,Velbert,1936,2,12.564249000571102,0.0
1932-02-01,Verden,1932,2,54.695255112169946,0.0
1933-02-01,Verden,1933,2,33.75649163300635,0.0
1934-02-01,Verden,1934,2,9.30451127819549,0.0
1935-02-01,Verden,1935,2,31.998520299639324,0.0
1936-02-01,Verden,1936,2,15.299539170506913,0.0
1932-02-01,Viernheim,1932,2,82.70469181232751,0.0
1933-02-01,Viernheim,1933,2,33.980582524271846,0.0
1934-02-01,Viernheim,1934,2,20.438683948155532,0.0
1935-02-01,Viernheim,1935,2,37.47616283890225,0.0
1936-02-01,Viernheim,1936,2,39.900249376558605,0.0
1932-02-01,Viersen,1932,2,50.70950954585338,0.0
1933-02-01,Viersen,1933,2,30.830253312900027,0.0
1934-02-01,Viersen,1934,2,15.336322869955158,0.0
1935-02-01,Viersen,1935,2,19.702380952380953,0.0
1936-02-01,Viersen,1936,2,21.787076776347163,0.0
1932-02-01,Villingen,1932,2,55.59922818552133,0.0
1933-02-01,Villingen,1933,2,36.88724635659996,0.0
1934-02-01,Villingen,1934,2,22.805095192439392,0.0
1935-02-01,Villingen,1935,2,21.81742623632082,0.0
1936-02-01,Villingen,1936,2,15.914935019806796,0.0
1932-02-01,Voerde,1932,2,52.8,0.0
1933-02-01,Voerde,1933,2,41.05894105894106,0.0
1934-02-01,Voerde,1934,2,31.443401876622083,0.0
1935-02-01,Voerde,1935,2,39.83626198083067,0.0
1936-02-01,Voerde,1936,2,33.73253493013972,0.0
1932-02-01,Waldenburg,1932,2,65.08339376359682,0.0
1933-02-01,Waldenburg,1933,2,46.88354590999584,0.0
1934-02-01,Waldenburg,1934,2,35.50485126346092,0.0
1935-02-01,Waldenburg,1935,2,36.29960720574292,0.0
1936-02-01,Waldenburg,1936,2,36.09319428536982,0.0
1932-02-01,Waldheim,1932,2,86.19854721549638,0.0
1933-02-01,Waldheim,1933,2,46.42368653954462,0.0
1934-02-01,Waldheim,1934,2,28.014127468293466,0.0
1935-02-01,Waldheim,1935,2,24.794049428137246,0.0
1936-02-01,Waldheim,1936,2,37.40031897926635,0.0
1932-02-01,Walsum,1932,2,53.6995185221578,0.0
1933-02-01,Walsum,1933,2,28.877728414139465,0.0
1934-02-01,Walsum,1934,2,28.796185935637663,0.0
1935-02-01,Walsum,1935,2,34.617048896581565,0.0
