DATE,Gemeinde,YEAR,MONTH,tot_unt_Arbeitslose_Einw,aircraft,i
1932-02-01,Osnabrück,1932,2,60.49969722116312,0.0,340
1933-02-01,Osnabrück,1933,2,40.230445188048904,0.0,340
1934-02-01,Osnabrück,1934,2,22.64569256756757,0.0,340
1935-02-01,Osnabrück,1935,2,21.304813742029264,0.0,340
1936-02-01,Osnabrück,1936,2,19.399904746785207,0.0,340
1932-02-01,Osterode,1932,2,39.38955241886838,0.0,341
1933-02-01,Osterode,1933,2,40.27430696809438,0.0,341
1934-02-01,Osterode,1934,2,4.412014254199898,0.0,341
1935-02-01,Osterode,1935,2,20.695827273744268,0.0,341
1936-02-01,Osterode,1936,2,15.815357102939535,0.0,341
1932-02-01,Paderborn,1932,2,26.70385425629766,0.0,342
1933-02-01,Paderborn,1933,2,21.71549633429041,0.0,342
1934-02-01,Paderborn,1934,2,10.48,0.0,342
1935-02-01,Paderborn,1935,2,9.502213583846238,0.0,342
1936-02-01,Paderborn,1936,2,9.001459696166947,0.0,342
1932-02-01,Parchim,1932,2,53.705421128066774,0.0,343
1933-02-01,Parchim,1933,2,43.00062774639046,0.0,343
1934-02-01,Parchim,1934,2,4.102640608682679,0.0,343
1935-02-01,Parchim,1935,2,12.567457677238117,0.0,343
1936-02-01,Parchim,1936,2,28.584123222748815,0.0,343
1932-02-01,Pasewalk,1932,2,52.39877509356924,0.0,344
1933-02-01,Pasewalk,1933,2,31.753786028334147,0.0,344
1934-02-01,Pasewalk,1934,2,7.1783545002760905,0.0,344
1935-02-01,Pasewalk,1935,2,15.815959741193385,0.0,344
1936-02-01,Pasewalk,1936,2,30.331979937903032,0.0,344
1932-02-01,Pasing,1932,2,81.49905899680877,0.0,345
1933-02-01,Pasing,1933,2,50.159598723210216,0.0,345
1934-02-01,Pasing,1934,2,35.28138528138528,0.0,345
1935-02-01,Pasing,1935,2,28.695025234318674,0.0,345
1936-02-01,Pasing,1936,2,21.776752235361982,0.0,345
1932-02-01,Passau,1932,2,30.401247230655617,0.0,346
1933-02-01,Passau,1933,2,26.18836252118473,0.0,346
1934-02-01,Passau,1934,2,17.299796707458047,0.0,346
1935-02-01,Passau,1935,2,25.11424597655474,0.0,346
1936-02-01,Passau,1936,2,21.289295662554714,0.0,346
1932-02-01,Peine,1932,2,67.9633998964148,0.0,347
1933-02-01,Peine,1933,2,28.26694021770103,0.0,347
1934-02-01,Peine,1934,2,12.503536067892503,0.0,347
1935-02-01,Peine,1935,2,6.763124341704086,0.0,347
1936-02-01,Peine,1936,2,24.16114977649522,0.0,347
1932-02-01,Perleberg,1932,2,71.99374816840871,0.0,348
1933-02-01,Perleberg,1933,2,46.9391564016424,0.0,348
1934-02-01,Perleberg,1934,2,14.717832957110609,0.0,348
1935-02-01,Perleberg,1935,2,1.3999475019686762,0.0,348
1936-02-01,Perleberg,1936,2,33.31824354911725,0.0,348
1932-02-01,Pforzheim,1932,2,60.60490870617453,0.0,349
1933-02-01,Pforzheim,1933,2,41.56648497589345,0.0,349
1934-02-01,Pforzheim,1934,2,40.88842121086851,0.0,349
1935-02-01,Pforzheim,1935,2,38.01067054079102,0.0,349
1936-02-01,Pforzheim,1936,2,24.802422445312796,0.0,349
1932-02-01,Pinneberg,1932,2,75.0,0.0,350
1933-02-01,Pinneberg,1933,2,41.39913751796838,0.0,350
1934-02-01,Pinneberg,1934,2,22.95727136431784,0.0,350
1935-02-01,Pinneberg,1935,2,28.295760274608035,0.0,350
1936-02-01,Pinneberg,1936,2,24.69941280641253,0.0,350
1932-02-01,Pirmasens,1932,2,73.89940759670114,0.0,351
1933-02-01,Pirmasens,1933,2,35.50726234819599,0.0,351
1934-02-01,Pirmasens,1934,2,17.00059427795229,0.0,351
1935-02-01,Pirmasens,1935,2,28.4992784992785,0.0,351
1936-02-01,Pirmasens,1936,2,46.50916634912571,0.0,351
1932-02-01,Pirna,1932,2,75.71133208624593,0.0,352
1933-02-01,Pirna,1933,2,44.03334262960553,0.0,352
1934-02-01,Pirna,1934,2,26.738445065730772,0.0,352
1935-02-01,Pirna,1935,2,25.19862445155935,0.0,352
1936-02-01,Pirna,1936,2,31.399886793577025,0.0,352
1932-02-01,Planitz,1932,2,59.99750010416233,0.0,353
1933-02-01,Planitz,1933,2,39.53980977696557,0.0,353
1934-02-01,Planitz,1934,2,20.387021920192268,0.0,353
1935-02-01,Planitz,1935,2,26.225297261465798,0.0,353
1936-02-01,Planitz,1936,2,26.900439360026528,0.0,353
1932-02-01,Plauen i. Vogtld.,1932,2,72.99970409160606,0.0,354
1933-02-01,Plauen i. Vogtld.,1933,2,60.20096498605639,0.0,354
1934-02-01,Plauen i. Vogtld.,1934,2,51.573694872446964,0.0,354
1935-02-01,Plauen i. Vogtld.,1935,2,51.61516853932584,0.0,354
1936-02-01,Plauen i. Vogtld.,1936,2,47.67380617977528,0.0,354
1932-02-01,Porz,1932,2,53.300137188151005,0.0,355
1933-02-01,Porz,1933,2,36.870373058499055,0.0,355
1934-02-01,Porz,1934,2,23.54480052321779,0.0,355
1935-02-01,Porz,1935,2,8.108877086494688,0.0,355
1936-02-01,Porz,1936,2,20.499318256617613,0.0,355
1932-02-01,Potsdam-Nowawes,1932,2,70.55896675841626,0.0,356
1933-02-01,Potsdam-Nowawes,1933,2,46.307859646295775,0.0,356
1934-02-01,Potsdam-Nowawes,1934,2,27.41070387500486,0.0,356
1935-02-01,Potsdam-Nowawes,1935,2,19.34982263472472,0.0,356
1936-02-01,Potsdam-Nowawes,1936,2,18.805085837304727,0.0,356
1932-02-01,Prenzlau,1932,2,78.1974209536047,0.0,357
1933-02-01,Prenzlau,1933,2,46.089573693904136,0.0,357
1934-02-01,Prenzlau,1934,2,4.59892102237552,0.0,357
1935-02-01,Prenzlau,1935,2,29.533372711163615,0.0,357
1936-02-01,Prenzlau,1936,2,40.184364791694634,0.0,357
1932-02-01,Pößneck,1932,2,92.91037123128461,0.0,358
1933-02-01,Pößneck,1933,2,31.067323481116585,0.0,358
1934-02-01,Pößneck,1934,2,21.50057419931096,0.0,358
1935-02-01,Pößneck,1935,2,39.08587433955057,0.0,358
1936-02-01,Pößneck,1936,2,21.897810218978105,0.0,358
1932-02-01,Quedlinburg,1932,2,38.89279502645894,0.0,359
1933-02-01,Quedlinburg,1933,2,24.836460355114657,0.0,359
1934-02-01,Quedlinburg,1934,2,14.390767390309982,0.0,359
1935-02-01,Quedlinburg,1935,2,12.600592969080898,0.0,359
1936-02-01,Quedlinburg,1936,2,13.96796209201174,0.0,359
1932-02-01,Radeberg,1932,2,158.1906465627396,0.0,360
1933-02-01,Radeberg,1933,2,74.73309608540924,0.0,360
1934-02-01,Radeberg,1934,2,43.35717450471549,0.0,360
1935-02-01,Radeberg,1935,2,44.808326986544806,0.0,360
1936-02-01,Radeberg,1936,2,32.694261046216354,0.0,360
1932-02-01,Radebeul,1932,2,68.59670285484519,0.0,361
1933-02-01,Radebeul,1933,2,43.184673366834176,0.0,361
1934-02-01,Radebeul,1934,2,25.459034099675975,0.0,361
1935-02-01,Radebeul,1935,2,29.10662005059549,0.0,361
1936-02-01,Radebeul,1936,2,28.7039144287665,0.0,361
1932-02-01,Radevormwald,1932,2,86.58940397350993,0.0,362
1933-02-01,Radevormwald,1933,2,47.09418837675351,0.0,362
1934-02-01,Radevormwald,1934,2,12.82521069989007,0.0,362
1935-02-01,Radevormwald,1935,2,19.793966151582044,0.0,362
1936-02-01,Radevormwald,1936,2,10.910431256911167,0.0,362
1932-02-01,Rahlstedt,1932,2,67.50049632717888,0.0,363
1933-02-01,Rahlstedt,1933,2,41.71994884910486,0.0,363
1934-02-01,Rahlstedt,1934,2,19.59417055993306,0.0,363
1935-02-01,Rahlstedt,1935,2,27.400125496758,0.0,363
1936-02-01,Rahlstedt,1936,2,28.700486448922863,0.0,363
1932-02-01,Rastatt,1932,2,56.90012136788748,0.0,364
1933-02-01,Rastatt,1933,2,31.659465967844746,0.0,364
1934-02-01,Rastatt,1934,2,28.303879462085476,0.0,364
1935-02-01,Rastatt,1935,2,20.40959954958125,0.0,364
1936-02-01,Rastatt,1936,2,16.207455429497568,0.0,364
1932-02-01,Rastenburg,1932,2,53.09980539338338,0.0,365
1933-02-01,Rastenburg,1933,2,40.73929454640115,0.0,365
1934-02-01,Rastenburg,1934,2,20.18633540372671,0.0,365
1935-02-01,Rastenburg,1935,2,36.36911942098914,0.0,365
1936-02-01,Rastenburg,1936,2,38.17887394120578,0.0,365
1932-02-01,Rathenow,1932,2,62.504531941121016,0.0,366
1933-02-01,Rathenow,1933,2,29.574132492113566,0.0,366
1934-02-01,Rathenow,1934,2,13.934309682923361,0.0,366
1935-02-01,Rathenow,1935,2,6.694679866106403,0.0,366
1936-02-01,Rathenow,1936,2,4.930895479412611,0.0,366
1932-02-01,Ratibor,1932,2,49.09313226003668,0.0,367
1933-02-01,Ratibor,1933,2,32.889011945257494,0.0,367
1934-02-01,Ratibor,1934,2,26.410494543765964,0.0,367
1935-02-01,Ratibor,1935,2,32.20177972509258,0.0,367
1936-02-01,Ratibor,1936,2,31.895516025268375,0.0,367
1932-02-01,Ratingen,1932,2,72.00226244343891,0.0,368
1933-02-01,Ratingen,1933,2,45.669118454275996,0.0,368
1934-02-01,Ratingen,1934,2,34.31609473175447,0.0,368
1935-02-01,Ratingen,1935,2,34.99010218821893,0.0,368
1936-02-01,Ratingen,1936,2,16.494955426253135,0.0,368
1932-02-01,Ravensburg,1932,2,63.20117474302496,0.0,369
1933-02-01,Ravensburg,1933,2,40.331491712707184,0.0,369
1934-02-01,Ravensburg,1934,2,22.638315878557073,0.0,369
1935-02-01,Ravensburg,1935,2,18.913778529163142,0.0,369
1936-02-01,Ravensburg,1936,2,12.502660140455417,0.0,369
1932-02-01,Recklinghausen,1932,2,45.09588198412417,0.0,370
1933-02-01,Recklinghausen,1933,2,18.674956375024557,0.0,370
1934-02-01,Recklinghausen,1934,2,12.063520912374763,0.0,370
1935-02-01,Recklinghausen,1935,2,25.200654919337293,0.0,370
1936-02-01,Recklinghausen,1936,2,30.497794580970385,0.0,370
1932-02-01,Reichenbach i. Eulengeb.,1932,2,81.6975478505473,0.0,371
1933-02-01,Reichenbach i. Eulengeb.,1933,2,49.10530947491933,0.0,371
1934-02-01,Reichenbach i. Eulengeb.,1934,2,31.486648066958946,0.0,371
1935-02-01,Reichenbach i. Eulengeb.,1935,2,30.597100125585115,0.0,371
1936-02-01,Reichenbach i. Eulengeb.,1936,2,29.57939131425966,0.0,371
1932-02-01,Reichenbach i. Vogtld.,1932,2,51.99727864709884,0.0,372
1933-02-01,Reichenbach i. Vogtld.,1933,2,36.77913527885041,0.0,372
1934-02-01,Reichenbach i. Vogtld.,1934,2,19.913500731198855,0.0,372
1935-02-01,Reichenbach i. Vogtld.,1935,2,22.296751754549405,0.0,372
1936-02-01,Reichenbach i. Vogtld.,1936,2,32.20302174789812,0.0,372
1932-02-01,Remscheid,1932,2,69.41368173524447,0.0,373
1933-02-01,Remscheid,1933,2,33.35749123459934,0.0,373
1934-02-01,Remscheid,1934,2,21.380658213924438,0.0,373
1935-02-01,Remscheid,1935,2,20.49715234931182,0.0,373
1936-02-01,Remscheid,1936,2,16.40007100451668,0.0,373
1932-02-01,Rendsburg,1932,2,45.702161821205344,0.0,374
1933-02-01,Rendsburg,1933,2,23.846608303346045,0.0,374
1934-02-01,Rendsburg,1934,2,15.278917145200984,0.0,374
1935-02-01,Rendsburg,1935,2,22.80863250485834,0.0,374
1936-02-01,Rendsburg,1936,2,24.805248052480525,0.0,374
1932-02-01,Repelen-Baerl,1932,2,31.109319357656386,0.0,375
1933-02-01,Repelen-Baerl,1933,2,12.870619946091644,0.0,375
1934-02-01,Repelen-Baerl,1934,2,8.779038357644517,0.0,375
1935-02-01,Repelen-Baerl,1935,2,11.688485172321668,0.0,375
1936-02-01,Repelen-Baerl,1936,2,11.6,0.0,375
1932-02-01,Reutlingen,1932,2,28.999770363809336,0.0,376
1933-02-01,Reutlingen,1933,2,20.49985959000281,0.0,376
1934-02-01,Reutlingen,1934,2,11.527811220804239,0.0,376
1935-02-01,Reutlingen,1935,2,10.512088902237574,0.0,376
1936-02-01,Reutlingen,1936,2,6.283127866118754,0.0,376
1932-02-01,Rheine,1932,2,30.49812375836951,0.0,377
1933-02-01,Rheine,1933,2,13.561889026573041,0.0,377
1934-02-01,Rheine,1934,2,1.6089312099819406,0.0,377
1935-02-01,Rheine,1935,2,9.300571859485956,0.0,377
1936-02-01,Rheine,1936,2,11.220954257923012,0.0,377
1932-02-01,Rheinhausen,1932,2,117.18645607846281,0.0,378
1933-02-01,Rheinhausen,1933,2,90.4557454865463,0.0,378
1934-02-01,Rheinhausen,1934,2,33.59957401490948,0.0,378
1935-02-01,Rheinhausen,1935,2,14.11758426516506,0.0,378
1936-02-01,Rheinhausen,1936,2,8.383519486376782,0.0,378
1932-02-01,Richrath-Reusrath,1932,2,61.29657847347278,0.0,379
1933-02-01,Richrath-Reusrath,1933,2,48.03806544127232,0.0,379
1934-02-01,Richrath-Reusrath,1934,2,28.027465667915106,0.0,379
1935-02-01,Richrath-Reusrath,1935,2,19.697923222152294,0.0,379
1936-02-01,Richrath-Reusrath,1936,2,22.20399924304548,0.0,379
1932-02-01,Riesa,1932,2,54.400512758883146,0.0,380
1933-02-01,Riesa,1933,2,37.58519961051607,0.0,380
1934-02-01,Riesa,1934,2,25.83180708180708,0.0,380
1935-02-01,Riesa,1935,2,16.603198781416605,0.0,380
1936-02-01,Riesa,1936,2,27.886478477261505,0.0,380
1932-02-01,Rodewisch,1932,2,55.69213313161876,0.0,381
1933-02-01,Rodewisch,1933,2,32.368445389808564,0.0,381
1934-02-01,Rodewisch,1934,2,20.200181983621473,0.0,381
1935-02-01,Rodewisch,1935,2,23.805197165182626,0.0,381
1936-02-01,Rodewisch,1936,2,29.29936305732484,0.0,381
1932-02-01,Rondorf,1932,2,72.09723690170618,0.0,382
1933-02-01,Rondorf,1933,2,37.72766695576756,0.0,382
1934-02-01,Rondorf,1934,2,35.01645773513552,0.0,382
1935-02-01,Rondorf,1935,2,20.308465349989532,0.0,382
1936-02-01,Rondorf,1936,2,30.110381444739417,0.0,382
1932-02-01,Rosenheim,1932,2,54.70009450219579,0.0,383
1933-02-01,Rosenheim,1933,2,45.13907569806854,0.0,383
1934-02-01,Rosenheim,1934,2,32.10045182305348,0.0,383
1935-02-01,Rosenheim,1935,2,17.705159188820005,0.0,383
1936-02-01,Rosenheim,1936,2,20.691103875643314,0.0,383
1932-02-01,Rottweil,1932,2,22.007209258205272,0.0,384
1933-02-01,Rottweil,1933,2,15.261627906976743,0.0,384
1934-02-01,Rottweil,1934,2,10.478119221625429,0.0,384
1935-02-01,Rottweil,1935,2,7.302520260040965,0.0,384
1936-02-01,Rottweil,1936,2,6.098099867432612,0.0,384
1932-02-01,Rudolstadt,1932,2,70.40458744823191,0.0,385
1933-02-01,Rudolstadt,1933,2,40.44117647058824,0.0,385
1934-02-01,Rudolstadt,1934,2,27.458454940735002,0.0,385
1935-02-01,Rudolstadt,1935,2,27.3051754907793,0.0,385
1936-02-01,Rudolstadt,1936,2,15.984312793392359,0.0,385
1932-02-01,Saalfeld,1932,2,61.69952110480009,0.0,386
1933-02-01,Saalfeld,1933,2,39.5089525034845,0.0,386
1934-02-01,Saalfeld,1934,2,27.27225322000313,0.0,386
1935-02-01,Saalfeld,1935,2,20.505061045601586,0.0,386
1936-02-01,Saalfeld,1936,2,13.197704747000522,0.0,386
1932-02-01,Sagan,1932,2,79.4628488985073,0.0,387
1933-02-01,Sagan,1933,2,53.46187554776512,0.0,387
1934-02-01,Sagan,1934,2,18.44718137919809,0.0,387
1935-02-01,Sagan,1935,2,19.608908202064097,0.0,387
1936-02-01,Sagan,1936,2,28.50162866449511,0.0,387
1932-02-01,Salzwedel,1932,2,45.69820423478961,0.0,388
1933-02-01,Salzwedel,1933,2,21.22717594683528,0.0,388
1934-02-01,Salzwedel,1934,2,5.9004456719603295,0.0,388
1935-02-01,Salzwedel,1935,2,6.382179952446503,0.0,388
1936-02-01,Salzwedel,1936,2,29.536406831899317,0.0,388
1932-02-01,Sangerhausen,1932,2,44.598778344908375,0.0,389
1933-02-01,Sangerhausen,1933,2,25.15618492294877,0.0,389
1934-02-01,Sangerhausen,1934,2,5.56247405562474,0.0,389
1935-02-01,Sangerhausen,1935,2,28.50142915475704,0.0,389
1936-02-01,Sangerhausen,1936,2,33.39850114043662,0.0,389
1932-02-01,Schkeuditz,1932,2,86.8,0.0,390
1933-02-01,Schkeuditz,1933,2,67.2782874617737,0.0,390
1934-02-01,Schkeuditz,1934,2,52.90418054014059,0.0,390
1935-02-01,Schkeuditz,1935,2,53.097345132743364,0.0,390
1936-02-01,Schkeuditz,1936,2,44.61186202821479,0.0,390
1932-02-01,Schleswig,1932,2,41.599135602377096,0.0,391
1933-02-01,Schleswig,1933,2,31.386269141060748,0.0,391
1934-02-01,Schleswig,1934,2,23.169017497939993,0.0,391
1935-02-01,Schleswig,1935,2,18.718258766626363,0.0,391
1936-02-01,Schleswig,1936,2,18.888835349106152,0.0,391
1932-02-01,Schmalkalden,1932,2,61.99770378874857,0.0,392
1933-02-01,Schmalkalden,1933,2,38.80568898935669,0.0,392
1934-02-01,Schmalkalden,1934,2,30.816497532818172,0.0,392
1935-02-01,Schmalkalden,1935,2,30.802158942862462,0.0,392
1936-02-01,Schmalkalden,1936,2,25.717759281773123,0.0,392
1932-02-01,Schmölln,1932,2,62.66686443191931,0.0,393
1933-02-01,Schmölln,1933,2,39.88709797222016,0.0,393
1934-02-01,Schmölln,1934,2,18.591507399419946,0.0,393
1935-02-01,Schmölln,1935,2,40.89994785070402,0.0,393
1936-02-01,Schmölln,1936,2,44.39809296781883,0.0,393
1932-02-01,Schneidemühl,1932,2,51.504320921796655,0.0,394
1933-02-01,Schneidemühl,1933,2,42.89472402201978,0.0,394
1934-02-01,Schneidemühl,1934,2,3.4991423670668955,0.0,394
1935-02-01,Schneidemühl,1935,2,5.631094629858536,0.0,394
1936-02-01,Schneidemühl,1936,2,32.18011570900811,0.0,394
1932-02-01,Schramberg,1932,2,48.11110192609738,0.0,395
1933-02-01,Schramberg,1933,2,23.731656184486376,0.0,395
1934-02-01,Schramberg,1934,2,11.105459477789081,0.0,395
1935-02-01,Schramberg,1935,2,7.293698583665508,0.0,395
1936-02-01,Schramberg,1936,2,4.600051111679019,0.0,395
1932-02-01,Schwabach,1932,2,76.00203804347825,0.0,396
1933-02-01,Schwabach,1933,2,52.03344427307411,0.0,396
1934-02-01,Schwabach,1934,2,34.18198962753418,0.0,396
1935-02-01,Schwabach,1935,2,20.297380221855086,0.0,396
1936-02-01,Schwabach,1936,2,30.303030303030305,0.0,396
1932-02-01,Schwarzenberg,1932,2,72.80027932960893,0.0,397
1933-02-01,Schwarzenberg,1933,2,50.37187288708587,0.0,397
1934-02-01,Schwarzenberg,1934,2,31.94914554610749,0.0,397
1935-02-01,Schwarzenberg,1935,2,35.59924010902783,0.0,397
1936-02-01,Schwarzenberg,1936,2,35.08627094856766,0.0,397
1932-02-01,Schweidnitz,1932,2,65.81257722572674,0.0,398
1933-02-01,Schweidnitz,1933,2,40.95907147220525,0.0,398
1934-02-01,Schweidnitz,1934,2,27.16994361506325,0.0,398
1935-02-01,Schweidnitz,1935,2,30.798111049188982,0.0,398
1936-02-01,Schweidnitz,1936,2,35.59936816240567,0.0,398
1932-02-01,Schweinfurt,1932,2,64.60047892983953,0.0,399
1933-02-01,Schweinfurt,1933,2,39.79440853516081,0.0,399
1934-02-01,Schweinfurt,1934,2,16.456294968506487,0.0,399
1935-02-01,Schweinfurt,1935,2,12.400089639202212,0.0,399
1936-02-01,Schweinfurt,1936,2,8.500772797527048,0.0,399
1932-02-01,Schwelm,1932,2,84.29401457161302,0.0,400
1933-02-01,Schwelm,1933,2,45.952539365713015,0.0,400
1934-02-01,Schwelm,1934,2,30.3592220449351,0.0,400
1935-02-01,Schwelm,1935,2,27.32454422834269,0.0,400
1936-02-01,Schwelm,1936,2,21.697621940635305,0.0,400
1932-02-01,Schwenningen,1932,2,77.20278246205733,0.0,401
1933-02-01,Schwenningen,1933,2,37.16538596755562,0.0,401
1934-02-01,Schwenningen,1934,2,24.015136813506697,0.0,401
1935-02-01,Schwenningen,1935,2,20.203001311252486,0.0,401
1936-02-01,Schwenningen,1936,2,10.50033872060389,0.0,401
1932-02-01,Schwerin,1932,2,49.798444562075005,0.0,402
1933-02-01,Schwerin,1933,2,32.39782596081314,0.0,402
1934-02-01,Schwerin,1934,2,12.91970394675516,0.0,402
1935-02-01,Schwerin,1935,2,9.77385263469071,0.0,402
1936-02-01,Schwerin,1936,2,14.354155834509395,0.0,402
1932-02-01,Schwerte,1932,2,39.885866925692085,0.0,403
1933-02-01,Schwerte,1933,2,28.292181069958847,0.0,403
1934-02-01,Schwerte,1934,2,16.151992991677616,0.0,403
1935-02-01,Schwerte,1935,2,17.6444640494045,0.0,403
1936-02-01,Schwerte,1936,2,18.81705639614856,0.0,403
1932-02-01,Schönebeck,1932,2,57.00861862580799,0.0,404
1933-02-01,Schönebeck,1933,2,41.88971771244697,0.0,404
1934-02-01,Schönebeck,1934,2,22.18002934322948,0.0,404
1935-02-01,Schönebeck,1935,2,23.90370222816653,0.0,404
1936-02-01,Schönebeck,1936,2,17.416338863234706,0.0,404
1932-02-01,Sebnitz,1932,2,51.60037159023731,0.0,405
1933-02-01,Sebnitz,1933,2,68.24081051662063,0.0,405
1934-02-01,Sebnitz,1934,2,43.34442595673877,0.0,405
1935-02-01,Sebnitz,1935,2,54.38116554754207,0.0,405
1936-02-01,Sebnitz,1936,2,40.20267464075089,0.0,405
1932-02-01,Selb,1932,2,65.19949097986375,0.0,406
1933-02-01,Selb,1933,2,48.557199355500224,0.0,406
1934-02-01,Selb,1934,2,37.18918918918919,0.0,406
1935-02-01,Selb,1935,2,38.29298081758747,0.0,406
1936-02-01,Selb,1936,2,44.487566479804514,0.0,406
1932-02-01,Selm,1932,2,50.783410138248854,0.0,407
1933-02-01,Selm,1933,2,18.966465090709182,0.0,407
1934-02-01,Selm,1934,2,8.483853311439518,0.0,407
1935-02-01,Selm,1935,2,76.03623387318144,0.0,407
1936-02-01,Selm,1936,2,95.69509185632026,0.0,407
1932-02-01,Senstenberg,1932,2,48.797250859106526,0.0,408
1933-02-01,Senstenberg,1933,2,40.848927430397076,0.0,408
1934-02-01,Senstenberg,1934,2,3.8111490329920366,0.0,408
1935-02-01,Senstenberg,1935,2,25.907609306507812,0.0,408
1936-02-01,Senstenberg,1936,2,13.100191161587766,0.0,408
1932-02-01,Siegburg,1932,2,38.30238191360517,0.0,409
1933-02-01,Siegburg,1933,2,31.03960396039604,0.0,409
1934-02-01,Siegburg,1934,2,19.67005076142132,0.0,409
1935-02-01,Siegburg,1935,2,30.809169278996865,0.0,409
1936-02-01,Siegburg,1936,2,35.98707403055229,0.0,409
1932-02-01,Siegen,1932,2,52.19815431940528,0.0,410
1933-02-01,Siegen,1933,2,28.121098626716602,0.0,410
1934-02-01,Siegen,1934,2,13.439461196999847,0.0,410
1935-02-01,Siegen,1935,2,15.570355502843414,0.0,410
1936-02-01,Siegen,1936,2,10.184789900591571,0.0,410
1932-02-01,Sieglar,1932,2,68.8026669136031,0.0,411
1933-02-01,Sieglar,1933,2,31.5377932232841,0.0,411
1934-02-01,Sieglar,1934,2,15.776799800714107,0.0,411
1935-02-01,Sieglar,1935,2,15.100671140939598,0.0,411
1936-02-01,Sieglar,1936,2,14.496375906023495,0.0,411
1932-02-01,Siegmar,1932,2,98.00399201596805,0.0,412
1933-02-01,Siegmar,1933,2,61.035109537931696,0.0,412
1934-02-01,Siegmar,1934,2,38.600723763570564,0.0,412
1935-02-01,Siegmar,1935,2,29.706646862235424,0.0,412
1936-02-01,Siegmar,1936,2,28.199809384986263,0.0,412
1932-02-01,Singen (Hohentwiel),1932,2,81.69849158601447,0.0,413
1933-02-01,Singen (Hohentwiel),1933,2,62.83063990144214,0.0,413
1934-02-01,Singen (Hohentwiel),1934,2,28.689051846134056,0.0,413
1935-02-01,Singen (Hohentwiel),1935,2,26.202000645369473,0.0,413
1936-02-01,Singen (Hohentwiel),1936,2,14.099993532113059,0.0,413
1932-02-01,Soest,1932,2,45.90304590304591,0.0,414
1933-02-01,Soest,1933,2,37.55012759752097,0.0,414
1934-02-01,Soest,1934,2,16.631374625022055,0.0,414
1935-02-01,Soest,1935,2,12.719375997163624,0.0,414
1936-02-01,Soest,1936,2,13.282146324243225,0.0,414
1932-02-01,Solingen,1932,2,86.90018541187925,0.0,415
1933-02-01,Solingen,1933,2,59.10801413670249,0.0,415
1934-02-01,Solingen,1934,2,49.47655959497726,0.0,415
1935-02-01,Solingen,1935,2,38.974716602503435,0.0,415
1936-02-01,Solingen,1936,2,45.89378866052849,0.0,415
1932-02-01,Sommerfeld,1932,2,75.00885582713425,0.0,416
1933-02-01,Sommerfeld,1933,2,31.17959808957376,0.0,416
1934-02-01,Sommerfeld,1934,2,18.902383343986852,0.0,416
1935-02-01,Sommerfeld,1935,2,24.83732013564293,0.0,416
1936-02-01,Sommerfeld,1936,2,26.296566837107378,0.0,416
1932-02-01,Sonneberg,1932,2,86.80664368536509,0.0,417
1933-02-01,Sonneberg,1933,2,45.0134633948077,0.0,417
1934-02-01,Sonneberg,1934,2,44.01294498381877,0.0,417
1935-02-01,Sonneberg,1935,2,56.10265592360489,0.0,417
1936-02-01,Sonneberg,1936,2,42.48756218905473,0.0,417
1932-02-01,Speyer,1932,2,70.3994377415954,0.0,418
1933-02-01,Speyer,1933,2,55.45738241155018,0.0,418
1934-02-01,Speyer,1934,2,44.481837802246034,0.0,418
1935-02-01,Speyer,1935,2,43.51122986928576,0.0,418
1936-02-01,Speyer,1936,2,46.187128177393184,0.0,418
1932-02-01,Spremberg,1932,2,97.79874213836479,0.0,419
1933-02-01,Spremberg,1933,2,43.86434968996402,0.0,419
1934-02-01,Spremberg,1934,2,18.692290368590946,0.0,419
1935-02-01,Spremberg,1935,2,14.205186020293123,0.0,419
1936-02-01,Spremberg,1936,2,25.67739046055087,0.0,419
1932-02-01,Stade,1932,2,67.4026728646136,0.0,420
1933-02-01,Stade,1933,2,37.28408931329869,0.0,420
1934-02-01,Stade,1934,2,8.700417894087826,0.0,420
1935-02-01,Stade,1935,2,23.100754310344826,0.0,420
1936-02-01,Stade,1936,2,6.88732865262454,0.0,420
1932-02-01,Stargard i. Pom.,1932,2,54.398574763484454,0.0,421
1933-02-01,Stargard i. Pom.,1933,2,55.49234135667396,0.0,421
1934-02-01,Stargard i. Pom.,1934,2,19.62658868518727,0.0,421
1935-02-01,Stargard i. Pom.,1935,2,21.921251047193522,0.0,421
1936-02-01,Stargard i. Pom.,1936,2,22.706325932132383,0.0,421
1932-02-01,Staßfurt,1932,2,51.79677819083024,0.0,422
1933-02-01,Staßfurt,1933,2,33.3162808543292,0.0,422
1934-02-01,Staßfurt,1934,2,24.89844057135369,0.0,422
1935-02-01,Staßfurt,1935,2,40.00261454997059,0.0,422
1936-02-01,Staßfurt,1936,2,43.700117754808325,0.0,422
1932-02-01,Stettin,1932,2,79.40156131521358,0.0,423
1933-02-01,Stettin,1933,2,54.991652373654205,0.0,423
1934-02-01,Stettin,1934,2,39.429851112109716,0.0,423
1935-02-01,Stettin,1935,2,32.90111174395124,0.0,423
1936-02-01,Stettin,1936,2,42.298940587183615,0.0,423
1932-02-01,Stolberg,1932,2,48.91274876633588,0.0,424
1933-02-01,Stolberg,1933,2,27.452518348366855,0.0,424
1934-02-01,Stolberg,1934,2,17.06406205113473,0.0,424
1935-02-01,Stolberg,1935,2,19.5999770760502,0.0,424
